path,ko_current,ja_value,proposed_ko,source,ns
crm.aiHub.catalogSync.incrementalSyncDesc,最後の同期以降に変更されたアイテムのみを迅速に同期します。,最後の同期以降に変更されたアイテムのみを迅速に同期します。,마지막 동기화 이후 변경된 아이템만 빠르게 동기화합니다.,b8_batch_05,crm
crm.aiHub.catalogSync.dryRun,シミュレーション (Dry-Run),シミュレーション (Dry-Run),시뮬레이션 (Dry-Run),b8_batch_02,crm
crm.aiHub.catalogSync.dryRunStartBtn,シミュレーション実行,シミュレーション実行,시뮬레이션 실행,b8_batch_02,crm
crm.aiHub.catalogSync.processed,処理済み,処理済み,처리됨,b8_batch_04,crm
crm.aiHub.catalogSync.tabPriceRules,価格ルール,価格ルール,가격 규칙,b8_batch_04,crm
crm.aiHub.catalogSync.globalMarkup,グローバルマークアップ(%),グローバルマークアップ(%),글로벌 마크업(%),b8_batch_02,crm
crm.aiHub.catalogSync.rounding,丸めルール,丸めルール,반올림 규칙,b8_batch_04,crm
crm.aiHub.catalogSync.channelMarkup,チャネル別マークアップ,チャネル別マークアップ,채널별 마크업,b8_batch_03,crm
crm.aiHub.catalogSync.commissionAutoApplyDesc,チャネル別手数料と税金はCHANNEL_RATES設定から自動適用されます。手動で修正も可能です。,チャネル別手数料と税金はCHANNEL_RATES設定から自動適用されます。手動で修正も可能です。,채널별 수수료와 세금은 CHANNEL_RATES 설정에서 자동 적용됩니다. 수동 수정도 가능합니다.,b8_batch_03,crm
crm.aiHub.catalogSync.minMargin,最低マージン(%),最低マージン(%),최소 마진(%),b8_batch_05,crm
crm.aiHub.catalogSync.openPricePreview,価格プレビューを開く,価格プレビューを開く,가격 미리보기 열기,b8_batch_04,crm
crm.aiHub.catalogSync.previewPrices,価格プレビュー,価格プレビュー,가격 미리보기,b8_batch_04,crm
crm.aiHub.catalogSync.marginResult,マージン結果,マージン結果,마진 결과,b8_batch_04,crm
crm.aiHub.catalogSync.stockThreshold,安全在庫しきい値,安全在庫しきい値,안전 재고 임계값,b8_batch_05,crm
crm.aiHub.catalogSync.lowStockAlertTitle,⚠️ 在庫不足アラート ({{n}}件),⚠️ 在庫不足アラート ({{n}}件),⚠️ 재고 부족 알림 ({{n}}건),b8_batch_02,crm
crm.aiHub.catalogSync.currentStock,現在の在庫,現在の在庫,현재 재고,b8_batch_05,crm
crm.aiHub.catalogSync.afterDistribution,配分後の数量,配分後の数量,배분 후 수량,b8_batch_06,crm
crm.aiHub.catalogSync.nearOutOfStockLabel,品切れリスク,品切れリスク,품절 위험,b8_batch_04,crm
crm.aiHub.catalogSync.jobId,ジョブID,ジョブID,작업 ID,b8_batch_02,crm
crm.aiHub.catalogSync.noHistory,同期履歴はありません。,同期履歴はありません。,동기화 이력이 없습니다.,b8_batch_04,crm
crm.aiHub.catalogSync.catMapSaved,✅ カテゴリマッピングが保存されました。,✅ カテゴリマッピングが保存されました。,✅ 카테고리 매핑이 저장되었습니다.,b8_batch_02,crm
crm.aiHub.catalogSync.catMapDesc,内部カテゴリを各販売チャネルのカテゴリ体系にマッピングします。,内部カテゴリを各販売チャネルのカテゴリ体系にマッピングします。,내부 카테고리를 각 판매 채널의 카테고리 체계로 매핑합니다.,b8_batch_04,crm
crm.aiHub.catalogSync.internalCategory,内部カテゴリ,内部カテゴリ,내부 카테고리,b8_batch_04,crm
crm.aiHub.catalogSync.guideOverviewDesc,カタログ同期は、商品カタログを複数の販売チャネルに自動登録・管理するエンタープライズ級統合ソリューションです。以下の8ステップに従って設定してください。,カタログ同期は、商品カタログを複数の販売チャネルに自動登録・管理するエンタープライズ級統合ソリューションです。以下の8ステップに従って設定してください。,카탈로그 동기화는 상품 카탈로그를 여러 판매 채널에 자동 등록·관리하는 엔터프라이즈급 통합 솔루션입니다. 아래 8단계를 따라 설정해주세요.,b8_batch_02,crm
crm.aiHub.catalogSync.guideTips,💡 プロのヒント,💡 プロのヒント,💡 프로 팁,b8_batch_06,crm
crm.aiHub.catalogSync.tabCatalog,カタログ,カタログ,카탈로그,b8_batch_02,crm
crm.aiHub.catalogSync.tabStockPolicy,在庫ポリシー,在庫ポリシー,재고 정책,b8_batch_04,crm
crm.aiHub.catalogSync.heroDesc,商品カタログを複数の販売チャネルに自動登録・管理するエンタープライズ級統合ソリューション,商品カタログを複数の販売チャネルに自動登録・管理するエンタープライズ級統合ソリューション,상품 카탈로그를 여러 판매 채널에 자동 등록·관리하는 엔터프라이즈급 통합 솔루션,b8_batch_04,crm
crm.aiHub.catalogSync.kpiErrorProduct,エラー商品,エラー商品,오류 상품,b8_batch_02,crm
crm.aiHub.catalogSync.pageSub,商品カタログ統合管理,商品カタログ統合管理,상품 카탈로그 통합 관리,b8_batch_04,crm
crm.aiHub.catalogSync.noProducts,登録された商品はありません。,登録された商品はありません。,등록된 상품이 없습니다.,b8_batch_05,crm
crm.aiHub.catalogSync.betaMode,ベータモード,ベータモード,베타 모드,b8_batch_03,crm
crm.aiHub.catalogSync.betaModeDesc,実際のチャネルAPI呼び出しなしでシミュレーションされます。有料プランで実際の連携が利用可能です。,実際のチャネルAPI呼び出しなしでシミュレーションされます。有料プランで実際の連携が利用可能です。,실제 채널 API 호출 없이 시뮬레이션됩니다. 유료 플랜에서 실제 연동을 사용할 수 있습니다.,b8_batch_05,crm
crm.aiHub.catalogSync.priceFormulaDesc,推奨販売価格の計算式: 原価 ÷ (1 - 手数料率 - 税率 - 利益率)。黄色の価格は手動入力された価格です。,推奨販売価格の計算式: 原価 ÷ (1 - 手数料率 - 税率 - 利益率)。黄色の価格は手動入力された価格です。,추천 판매가 계산식: 원가 ÷ (1 - 수수료율 - 세율 - 이익률). 노란색 가격은 수동 입력된 가격입니다.,b8_batch_05,crm
crm.aiHub.catalogSync.alertBulkPriceSync,💰 一括価格編集同期: {{n}}商品 → グローバル価格システム更新完了,💰 一括価格編集同期: {{n}}商品 → グローバル価格システム更新完了,💰 일괄 가격 수정 동기화: {{n}}개 상품 → 글로벌 가격 시스템 업데이트 완료,b8_batch_06,crm
crm.aiHub.catalogSync.alertNewProduct,📂 カタログ新規登録同期: [{{name}}] → グローバル在庫更新完了,📂 カタログ新規登録同期: [{{name}}] → グローバル在庫更新完了,📂 카탈로그 신규 등록 동기화: [{{name}}] → 글로벌 재고 업데이트 완료,b8_batch_06,crm
crm.aiHub.catalogSync.alertCsvExport,📤 CSV出力: {{n}}商品エクスポート完了,📤 CSV出力: {{n}}商品エクスポート完了,📤 CSV 출력: {{n}}개 상품 내보내기 완료,b8_batch_06,crm
crm.aiHub.catalogSync.alertCsvImport,📥 CSV入力: {{n}}商品インポート → グローバル在庫同期完了,📥 CSV入力: {{n}}商品インポート → グローバル在庫同期完了,📥 CSV 입력: {{n}}개 상품 가져오기 → 글로벌 재고 동기화 완료,b8_batch_06,crm
crm.aiHub.catalogSync.alertExcelImport,📊 Excelインポート: {{n}}商品一括登録 → グローバル在庫同期完了,📊 Excelインポート: {{n}}商品一括登録 → グローバル在庫同期完了,📊 Excel 가져오기: {{n}}개 상품 일괄 등록 → 글로벌 재고 동기화 완료,b8_batch_06,crm
crm.aiHub.catalogSync.alertExcelExport,📊 Excelエクスポート: {{n}}商品出力完了,📊 Excelエクスポート: {{n}}商品出力完了,📊 Excel 내보내기: {{n}}개 상품 출력 완료,b8_batch_06,crm
crm.aiHub.catalogSync.alertScheduleSaved,⏰ 同期スケジュール保存: {{freq}} {{time}},⏰ 同期スケジュール保存: {{freq}} {{time}},⏰ 동기화 스케줄 저장: {{freq}} {{time}},b8_batch_02,crm
crm.aiHub.catalogSync.cat_electronics_audio,電子機器 > オーディオ,電子機器 > オーディオ,전자기기 > 오디오,b8_batch_06,crm
crm.aiHub.catalogSync.cat_electronics_input,電子機器 > 入力デバイス,電子機器 > 入力デバイス,전자기기 > 입력 디바이스,b8_batch_06,crm
crm.aiHub.catalogSync.cat_electronics_camera,電子機器 > カメラ,電子機器 > カメラ,전자기기 > 카메라,b8_batch_06,crm
crm.aiHub.catalogSync.cat_fashion_clothing,ファッション > 衣類,ファッション > 衣類,패션 > 의류,b8_batch_03,crm
crm.aiHub.catalogSync.cat_fashion_accessories,ファッション > アクセサリー,ファッション > アクセサリー,패션 > 액세서리,b8_batch_03,crm
crm.aiHub.catalogSync.cat_beauty_skincare,ビューティー > スキンケア,ビューティー > スキンケア,뷰티 > 스킨케어,b8_batch_03,crm
crm.aiHub.catalogSync.cat_beauty_makeup,ビューティー > メイクアップ,ビューティー > メイクアップ,뷰티 > 메이크업,b8_batch_03,crm
crm.aiHub.catalogSync.cat_living_kitchen,リビング > キッチン,リビング > キッチン,리빙 > 키친,b8_batch_04,crm
crm.aiHub.catalogSync.cat_sports_equipment,スポーツ > 用品,スポーツ > 用品,스포츠 > 용품,b8_batch_02,crm
crm.aiHub.catalogSync.cat_toys_hobbies,おもちゃ & ホビー,おもちゃ & ホビー,장난감 & 취미,b8_batch_02,crm
crm.aiHub.catalogSync.reserveDesc,チャネルごとの予約数量を設定します。,チャネルごとの予約数量を設定します。,채널별 예약 수량을 설정합니다.,b8_batch_03,crm
crm.aiHub.catalogSync.thresholdDesc,在庫がこの閾値以下になるとアラートが送信されます。,在庫がこの閾値以下になるとアラートが送信されます。,재고가 이 임계값 이하로 떨어지면 알림이 전송됩니다.,b8_batch_04,crm
crm.aiHub.catalogSync.addCustomCategory,カテゴリ追加,カテゴリ追加,카테고리 추가,b8_batch_02,crm
crm.aiHub.catalogSync.addCategoryPh,新カテゴリID（例: digital/tablet）,新カテゴリID（例: digital/tablet）,새 카테고리 ID(예: digital/tablet),b8_batch_05,crm
crm.aiHub.catalogSync.addCategoryLabelPh,表示名（例: デジタル > タブレット）,表示名（例: デジタル > タブレット）,표시명(예: 디지털 > 태블릿),b8_batch_05,crm
crm.aiHub.catalogSync.categoryAdded,✅ カテゴリが追加されました。,✅ カテゴリが追加されました。,✅ 카테고리가 추가되었습니다.,b8_batch_02,crm
crm.aiHub.catalogSync.categoryDeleted,🗑️ カテゴリが削除されました。,🗑️ カテゴリが削除されました。,🗑️ 카테고리가 삭제되었습니다.,b8_batch_06,crm
crm.aiHub.catalogSync.securityBannerTitle,🛡️ セキュリティ脅威検出,🛡️ セキュリティ脅威検出,🛡️ 보안 위협 감지,b8_batch_06,crm
crm.aiHub.catalogSync.securityBannerMsg,{{type}}攻撃がブロックされました。（累計{{count}}回）,{{type}}攻撃がブロックされました。（累計{{count}}回）,{{type}} 공격이 차단되었습니다. (누적 {{count}}회),b8_batch_02,crm
crm.aiHub.catalogSync.crossSyncToast,✅ 商品データが価格最適化と同期されました。,✅ 商品データが価格最適化と同期されました。,✅ 상품 데이터가 가격 최적화와 동기화되었습니다.,b8_batch_02,crm
crm.aiHub.catalogSync.reportBuilder.pageDesc,エンタープライズグレード ドラッグ&ドロップ ダッシュボードスタジオ,エンタープライズグレード ドラッグ&ドロップ ダッシュボードスタジオ,엔터프라이즈급 드래그&드롭 대시보드 스튜디오,b8_batch_02,crm
crm.aiHub.catalogSync.reportBuilder.tabCanvas,レポートキャンバス,レポートキャンバス,리포트 캔버스,b8_batch_04,crm
crm.aiHub.catalogSync.reportBuilder.widgetLibrary,ウィジェットライブラリ,ウィジェットライブラリ,위젯 라이브러리,b8_batch_02,crm
crm.aiHub.catalogSync.reportBuilder.dragDesc,ウィジェットをキャンバスにドラッグしてください,ウィジェットをキャンバスにドラッグしてください,위젯을 캔버스로 드래그해주세요,b8_batch_02,crm
crm.aiHub.catalogSync.reportBuilder.widgetRoasTrend,ROASトレンド,ROASトレンド,ROAS 트렌드,b8_batch_01,crm
crm.aiHub.catalogSync.reportBuilder.widgetDailyClicks,日別クリック数,日別クリック数,일별 클릭 수,b8_batch_05,crm
crm.aiHub.catalogSync.reportBuilder.widgetKpiSummary,KPIサマリー,KPIサマリー,KPI 요약,b8_batch_01,crm
crm.aiHub.catalogSync.reportBuilder.widgetRevenueTrend,売上トレンド,売上トレンド,매출 트렌드,b8_batch_05,crm
crm.aiHub.catalogSync.reportBuilder.widgetChannelPie,チャネル構成比,チャネル構成比,채널 구성 비율,b8_batch_03,crm
crm.aiHub.catalogSync.reportBuilder.dropHere,ここにドロップ,ここにドロップ,여기에 드롭,b8_batch_02,crm
crm.aiHub.catalogSync.reportBuilder.dropHereDesc,左のウィジェットライブラリからドラッグしてください,左のウィジェットライブラリからドラッグしてください,왼쪽 위젯 라이브러리에서 드래그해주세요,b8_batch_05,crm
crm.aiHub.catalogSync.reportBuilder.saveLayout,レイアウト保存,レイアウト保存,레이아웃 저장,b8_batch_04,crm
