path,ko_current,ja_value,proposed_ko,source,ns
pages.marketingIntel.graph.noEdge,エッジなし — 統合ハブでチャネルを接続してください,エッジなし — 統合ハブでチャネルを接続してください,연결 없음 — 통합 허브에서 채널을 연결해주세요,top500,pages
pages.marketingIntel.graph.noPath,接続された貢献パスなし,接続された貢献パスなし,연결된 기여 경로 없음,top500,pages
pages.marketingIntel.graph.inf,インフルエンサー,インフルエンサー,인플루언서,auto,pages
pages.marketingIntel.graph.crt,クリエイティブ,クリエイティブ,크리에이티브,auto,pages
pages.marketingIntel.graph.pathW,パス重み,パス重み,경로 가중치,top500,pages
pages.marketingIntel.graphScore.summaryScore,サマリースコア,サマリースコア,종합 점수,top500,pages
pages.marketingIntel.graphScore.tabBrowser,グラフブラウザ,グラフブラウザ,그래프 브라우저,top500,pages
pages.marketingIntel.graphScore.tabInfluencer,インフルエンサースコア,インフルエンサースコア,인플루언서 점수,top500,pages
pages.marketingIntel.graphScore.tabSku,SKUスコア,SKUスコア,SKU 점수,top500,pages
pages.marketingIntel.graphScore.influencer,インフルエンサー,インフルエンサー,인플루언서,auto,pages
pages.marketingIntel.graphScore.weightDesc,エッジ重み = 貢献度指標,エッジ重み = 貢献度指標,엣지 가중치 = 기여도 지표,top500,pages
pages.marketingIntel.graphScore.totalEdge,総エッジ数：,総エッジ数：,총 엣지 수:,top500,pages
pages.marketingIntel.graphScore.topInfluencer,トップ貢献インフルエンサー,トップ貢献インフルエンサー,최고 기여 인플루언서,top500,pages
pages.marketingIntel.graphScore.topCreative,最も効果的なクリエイティブ,最も効果的なクリエイティブ,가장 효과적인 크리에이티브,top500,pages
pages.marketingIntel.graphScore.topSku,商品別コンバージョン貢献度,商品別コンバージョン貢献度,상품별 전환 기여도,top500,pages
pages.marketingIntel.graphScore.noData,データがありません。統合ハブでチャネルを接続し、データを収集してください。,データがありません。統合ハブでチャネルを接続し、データを収集してください。,데이터가 없습니다. 통합 허브에서 채널을 연결하고 데이터를 수집해주세요.,top500,pages
pages.marketingIntel.graphScore.pageTitle,グラフスコアリング,グラフスコアリング,그래프 스코어링,top500,pages
pages.marketingIntel.graphScore.heroDesc,インフルエンサー・クリエイティブ・SKU・注文間のグラフネットワークを分析し、各ノードの貢献度をスコアリングします。,インフルエンサー・クリエイティブ・SKU・注文間のグラフネットワークを分析し、各ノードの貢献度をスコアリングします。,인플루언서·크리에이티브·SKU·주문 간 그래프 네트워크를 분석하고 각 노드의 기여도를 점수화합니다.,top500,pages
pages.marketingIntel.graphScore.tabSummary,サマリースコア,サマリースコア,종합 점수,top500,pages
pages.marketingIntel.graphScore.tabCreative,クリエイティブスコア,クリエイティブスコア,크리에이티브 점수,top500,pages
pages.marketingIntel.graphScore.lbl_influencer,インフルエンサー,インフルエンサー,인플루언서,auto,pages
pages.marketingIntel.graphScore.lbl_creative,クリエイティブ（広告素材）,クリエイティブ（広告素材）,크리에이티브(광고 소재),top500,pages
pages.marketingIntel.graphScore.nodes,接続ノード,接続ノード,연결 노드,top500,pages
pages.marketingIntel.graphScore.loading,読み込み中…,読み込み中…,로딩 중...,auto,pages
pages.marketingIntel.graphScore.phInfId,インフルエンサーIDを選択または入力,インフルエンサーIDを選択または入力,인플루언서 ID 선택 또는 입력,top500,pages
pages.marketingIntel.graphScore.phSkuId,SKU IDを選択または入力,SKU IDを選択または入力,SKU ID 선택 또는 입력,top500,pages
pages.marketingIntel.graphScore.phCreativeId,クリエイティブIDを選択または入力,クリエイティブIDを選択または入力,크리에이티브 ID 선택 또는 입력,top500,pages
pages.marketingIntel.graphScore.phNodeIdFilter,ノードIDでフィルタ,ノードIDでフィルタ,노드 ID로 필터링,top500,pages
pages.marketingIntel.graphScore.graphScoreLabel,グラフスコア,グラフスコア,그래프 점수,top500,pages
pages.marketingIntel.graphScore.connectedSku,接続済みSKU,接続済みSKU,연결된 SKU,top500,pages
pages.marketingIntel.graphScore.connectedOrders,接続済み注文,接続済み注文,연결된 주문,top500,pages
pages.marketingIntel.graphScore.connectedCreatives,接続済みクリエイティブ,接続済みクリエイティブ,연결된 크리에이티브,top500,pages
pages.marketingIntel.graphScore.connectedInfluencers,接続済みインフルエンサー,接続済みインフルエンサー,연결된 인플루언서,top500,pages
pages.marketingIntel.graphScore.label,ラベル,ラベル,라벨,top500,pages
pages.marketingIntel.graphScore.weight,重み,重み,가중치,top500,pages
pages.marketingIntel.graphScore.weightSettings,重み設定,重み設定,가중치 설정,top500,pages
pages.marketingIntel.graphScore.weightSettingsDesc,ノードタイプ別の重みを調整してスコアリング基準をカスタマイズします。,ノードタイプ別の重みを調整してスコアリング基準をカスタマイズします。,노드 유형별 가중치를 조정하여 스코어링 기준을 사용자 설정할 수 있습니다.,top500,pages
pages.marketingIntel.graphScore.weightInfluencer,インフルエンサー重み,インフルエンサー重み,인플루언서 가중치,top500,pages
pages.marketingIntel.graphScore.weightCreative,クリエイティブ重み,クリエイティブ重み,크리에이티브 가중치,top500,pages
pages.marketingIntel.graphScore.weightSku,SKU重み,SKU重み,SKU 가중치,top500,pages
pages.marketingIntel.graphScore.weightOrder,注文重み,注文重み,주문 가중치,top500,pages
pages.marketingIntel.graphScore.weightApply,重み適用,重み適用,가중치 적용,top500,pages
pages.marketingIntel.graphScore.weightReset,デフォルトに戻す,デフォルトに戻す,기본값으로 복원,top500,pages
pages.marketingIntel.graphScore.exportCsv,CSVエクスポート,CSVエクスポート,CSV 내보내기,top500,pages
pages.marketingIntel.graphScore.exportExcel,Excelエクスポート,Excelエクスポート,Excel 내보내기,top500,pages
pages.marketingIntel.graphScore.channelFee,チャネル手数料,チャネル手数料,채널 수수료,top500,pages
pages.marketingIntel.graphScore.channelFeeDesc,接続チャネルの手数料を反映した純貢献度です。,接続チャネルの手数料を反映した純貢献度です。,연결된 채널의 수수료를 반영한 순 기여도입니다.,top500,pages
pages.marketingIntel.graphScore.connectedChannels,接続チャネル,接続チャネル,연결된 채널,top500,pages
pages.marketingIntel.graphScore.noConnectedChannels,接続チャネルがありません。統合ハブでAPIキーを登録してください。,接続チャネルがありません。統合ハブでAPIキーを登録してください。,연결된 채널이 없습니다. 통합 허브에서 API 키를 등록해주세요.,top500,pages
pages.marketingIntel.graphScore.goIntegrationHub,統合ハブへ移動,統合ハブへ移動,통합 허브로 이동,top500,pages
pages.marketingIntel.graphScore.syncNow,今すぐ同期,今すぐ同期,지금 동기화,auto,pages
pages.marketingIntel.graphScore.pathWeight,パス重み,パス重み,경로 가중치,top500,pages
pages.marketingIntel.graphScore.contribPath,🛤 貢献パス,🛤 貢献パス,🛤 기여 경로,top500,pages
pages.marketingIntel.graphScore.contribCreative,貢献クリエイティブ,貢献クリエイティブ,기여 크리에이티브,top500,pages
pages.marketingIntel.graphScore.contribInfluencer,貢献インフルエンサー,貢献インフルエンサー,기여 인플루언서,top500,pages
pages.marketingIntel.graphScore.sourceNode,ソースノード,ソースノード,소스 노드,top500,pages
pages.marketingIntel.graphScore.targetNode,ターゲットノード,ターゲットノード,타겟 노드,top500,pages
pages.marketingIntel.graphScore.noEdge,エッジなし — 統合ハブでチャネルを接続してください,エッジなし — 統合ハブでチャネルを接続してください,연결 없음 — 통합 허브에서 채널을 연결해주세요,top500,pages
pages.marketingIntel.graphScore.noPath,接続された貢献パスなし,接続された貢献パスなし,연결된 기여 경로 없음,top500,pages
pages.marketingIntel.graphScore.inf,インフルエンサー,インフルエンサー,인플루언서,auto,pages
pages.marketingIntel.graphScore.crt,クリエイティブ,クリエイティブ,크리에이티브,auto,pages
pages.marketingIntel.graphScore.secLockTitle,セキュリティ警告検出,セキュリティ警告検出,보안 경고 감지,auto,pages
pages.marketingIntel.graphScore.secLockDesc,異常なアクセスが検出され、ブロックされました。しばらくしてから再試行してください。,異常なアクセスが検出され、ブロックされました。しばらくしてから再試行してください。,비정상 접근이 감지되어 차단되었습니다. 잠시 후 다시 시도해주세요.,top500,pages
pages.marketingIntel.graphScore.liveSyncStatus,リアルタイムクロスタブ同期有効 — すべてのメニューのデータがリアルタイムで反映されます。,リアルタイムクロスタブ同期有効 — すべてのメニューのデータがリアルタイムで反映されます。,실시간 크로스탭 동기화 활성화 — 모든 메뉴 데이터가 실시간으로 반영됩니다.,top500,pages
pages.marketingIntel.graphScore.guideTabsTitle,タブ別詳細ガイド,タブ別詳細ガイド,탭별 상세 가이드,top500,pages
pages.marketingIntel.graphScore.guideSummaryTitle,サマリーダッシュボード,サマリーダッシュボード,요약 대시보드,top500,pages
pages.marketingIntel.graphScore.guideSummaryDesc,ネットワーク全体のノード数、エッジ数、トップ貢献者を一覧する総合ダッシュボード。ノードタイプ別の色分けで直感的に視覚化します。,ネットワーク全体のノード数、エッジ数、トップ貢献者を一覧する総合ダッシュボード。ノードタイプ別の色分けで直感的に視覚化します。,"네트워크 전체의 노드 수, 엣지 수, 최고 기여자를 한눈에 확인할 수 있는 종합 대시보드입니다. 노드 유형별 색상 구분으로 직관적으로 시각화합니다.",top500,pages
pages.marketingIntel.graphScore.guideBrowserTitle,グラフブラウザ,グラフブラウザ,그래프 브라우저,top500,pages
pages.marketingIntel.graphScore.guideBrowserDesc,全エッジをテーブル形式で閲覧し、ノードIDで検索・フィルタリングする探索ツールです。ソースノード、ターゲットノード、重み、ラベルを確認できます。,全エッジをテーブル形式で閲覧し、ノードIDで検索・フィルタリングする探索ツールです。ソースノード、ターゲットノード、重み、ラベルを確認できます。,전체 엣지를 테이블 형식으로 조회하고 노드 ID로 검색·필터링할 수 있는 탐색 도구입니다. 소스 노드·타겟 노드·가중치·라벨을 확인할 수 있습니다.,top500,pages
pages.marketingIntel.graphScore.guideInfluencerTitle,インフルエンサースコア,インフルエンサースコア,인플루언서 점수,top500,pages
pages.marketingIntel.graphScore.guideInfluencerDesc,特定インフルエンサーのGraph Score、接続SKU数、接続注文数をKPIカードで表示。貢献パステーブルで完全な変換経路を追跡します。,特定インフルエンサーのGraph Score、接続SKU数、接続注文数をKPIカードで表示。貢献パステーブルで完全な変換経路を追跡します。,특정 인플루언서의 Graph Score·연결 SKU 수·연결 주문 수를 KPI 카드로 표시합니다. 기여 경로 테이블을 통해 전체 전환 경로를 추적합니다.,top500,pages
pages.marketingIntel.graphScore.guideSkuTitle,SKUスコア,SKUスコア,SKU 점수,top500,pages
pages.marketingIntel.graphScore.guideSkuDesc,特定SKUに貢献したクリエイティブ数、注文数、インフルエンサーランキングを分析します。メダル表示（🥇🥈🥉）で最大貢献者を可視化します。,特定SKUに貢献したクリエイティブ数、注文数、インフルエンサーランキングを分析します。メダル表示（🥇🥈🥉）で最大貢献者を可視化します。,특정 SKU에 기여한 크리에이티브 수·주문 수·인플루언서 랭킹을 분석합니다. 메달 표시(🥇🥈🥉)로 최고 기여자를 시각화합니다.,top500,pages
pages.marketingIntel.graphScore.guideCreativeTitle,クリエイティブスコア,クリエイティブスコア,크리에이티브 점수,top500,pages
pages.marketingIntel.graphScore.guideCreativeDesc,特定クリエイティブのGraph Score、接続SKU、関連インフルエンサー、派生注文数を分析します。クリエイティブ別ROI最適化に活用できます。,特定クリエイティブのGraph Score、接続SKU、関連インフルエンサー、派生注文数を分析します。クリエイティブ別ROI最適化に活用できます。,특정 크리에이티브의 Graph Score·연결 SKU·관련 인플루언서·파생 주문 수를 분석합니다. 크리에이티브별 ROI 최적화에 활용할 수 있습니다.,top500,pages
