ja_value,proposed_ko,source,batch
右上から通貨と言語を自由に切り替えられます。,우측 상단에서 통화와 언어를 자유롭게 전환할 수 있습니다.,b8_batch,04
各ダッシュボード上部のKPIカードで主要指標を一目で確認できます。,각 대시보드 상단의 KPI 카드에서 주요 지표를 한눈에 확인할 수 있습니다.,b8_batch,04
各チャネルのKPI（支出、クリック、コンバージョン、ROAS）を詳細分析します。,"각 채널의 KPI(지출, 클릭, 전환, ROAS)를 상세 분석합니다.",b8_batch,08
各チャネルの手数料率が精算に自動反映されます。,각 채널의 수수료율이 정산에 자동으로 반영됩니다.,b8_batch,08
各プラットフォームの広告クリエイティブをデザイン・管理,각 플랫폼의 광고 크리에이티브 디자인·관리,b8_batch,10
各連携チャネルの支出、クリック、コンバージョン、ROASをリアルタイムで追跡できます。,"각 연동 채널의 지출, 클릭, 전환, ROAS를 실시간으로 추적할 수 있습니다.",b8_batch,08
合計SKU組み合わせ: {{n}},총 SKU 조합: {{n}},b8_batch,04
合計キー,총 키 수,b8_batch,04
同じクリエイティブがサーバーに保存されています。,동일한 크리에이티브가 서버에 저장되어 있습니다.,b8_batch,10
同一のクリエイティブが既に存在します,동일한 크리에이티브가 이미 존재합니다,b8_batch,10
同一ユーザーへの24時間以内の重複表示防止,동일 사용자에게 24시간 이내 중복 표시 방지,b8_batch,04
同意済みユーザーのみ表示,동의한 사용자에게만 표시,b8_batch,04
同期履歴はありません。,동기화 이력이 없습니다.,b8_batch,04
名のインフルエンサー,명의 인플루언서,b8_batch,10
名クリエイター·ROI分析·コミッション最適化·更新検討,명 크리에이터·ROI 분석·커미션 최적화·갱신 검토,b8_batch,04
含まれるセクション,포함 섹션,b8_batch,01
品切れリスク,품절 위험,b8_batch,04
品切れ間近,품절 임박,b8_batch,04
商品JSONを入力し、プレビューで実行前に検証。,상품 JSON을 입력하고 미리보기로 실행 전 검증합니다.,top500_fallback,T500
商品JSONを入力してください。,상품 JSON을 입력해주세요.,top500_fallback,T500
商品やサービスを説明してください...,상품이나 서비스를 설명해주세요...,b8_batch,04
商品カタログを複数の販売チャネルに自動登録・管理するエンタープライズ級統合ソリューション,상품 카탈로그를 여러 판매 채널에 자동 등록·관리하는 엔터프라이즈급 통합 솔루션,b8_batch,04
商品カタログ統合管理,상품 카탈로그 통합 관리,b8_batch,04
商品カテゴリ選択,상품 카테고리 선택,b8_batch,10
商品フィードDPA素材,상품 피드 DPA 소재,b8_batch,10
商品ページ,상품 페이지,top500_fallback,T500
商品リストを表示,상품 목록 표시,b8_batch,10
商品・SKU,상품·SKU,top500_fallback,T500
商品別コンバージョン貢献度,상품별 전환 기여도,top500_fallback,T500
商品別マージン・返品率,상품별 마진·반품률,b8_batch,01
商品原価、物流費、関税、保険、ハンドリング費用を含む最終到着原価（Landed Cost）を計算します。,"상품 원가, 물류비, 관세, 보험, 핸들링 비용을 포함한 최종 도착 원가(Landed Cost)를 계산합니다.",b8_batch,10
商品名とカテゴリを入力してください。,상품명과 카테고리를 입력해주세요.,b8_batch,04
商品名またはSKUで検索,상품명 또는 SKU로 검색,b8_batch,08
商品名またはSKU検索...,상품명 또는 SKU 검색...,b8_batch,04
商品名を入力してください,상품명을 입력해주세요,b8_batch,04
商品名・SKU検索...,상품명·SKU 검색...,b8_batch,10
商品情報が更新されました。,상품 정보가 업데이트되었습니다.,b8_batch,10
商品運営対策推奨 + MDメール,상품 운영 대책 추천 + MD 메일,b8_batch,04
問い合わせ・購買転換,문의·구매 전환,b8_batch,08
営業マージン,영업 마진,b8_batch,10
営業利益マイナスは要注意,영업이익이 마이너스이면 주의가 필요합니다,b8_batch,10
四半期（3ヶ月）,분기(3개월),b8_batch,10
回収ワークフロートリガー,회수 워크플로우 트리거,b8_batch,04
固定価格を入力,고정 가격 입력,b8_batch,04
固定費/成果報酬·権利範囲·電子署名·ホワイトリスト管理,고정비/성과 보수·권리 범위·전자 서명·화이트리스트 관리,b8_batch,04
国コード,국가 코드,b8_batch,04
国内+グローバル,국내 + 글로벌,b8_batch,08
国内コア,국내 코어,b8_batch,08
国内コマースチャネルと基本CRM自動化で売上を伸ばしましょう。,국내 커머스 채널과 기본 CRM 자동화로 매출을 성장시켜보세요.,b8_batch,08
国内チャネル,국내 채널,b8_batch,04
国内マーケット,국내 마켓,b8_batch,04
国内最大SMS API (KT/SK/LGネットワーク),국내 최대 SMS API (KT/SK/LG 네트워크),b8_batch,04
国際注文なし,국제 주문 없음,b8_batch,10
国際配送用の税関インボイスをINCOTERMS、HSコード、多通貨対応で自動生成します。,"국제 배송용 세관 송장을 INCOTERMS, HS 코드, 다중 통화 기준으로 자동 생성합니다.",b8_batch,10
在庫APIリアルタイム数量,재고 API 실시간 수량,b8_batch,04
在庫、注文、CRM、決済データを自動分析し、,"재고, 주문, CRM, 결제 데이터를 자동 분석하여",b8_batch,10
在庫がこの閾値以下になるとアラートが送信されます。,재고가 이 임계값 이하로 떨어지면 알림이 전송됩니다.,b8_batch,04
在庫アラート設定,재고 알림 설정,top500_fallback,T500
在庫データ,재고 데이터,b8_batch,04
在庫ポリシー,재고 정책,b8_batch,04
在庫モニタリング,재고 모니터링,b8_batch,08
在庫モニタリング・不足アラート,재고 모니터링·부족 알림,b8_batch,04
在庫切れを事前防止,품절 사전 방지,top500_fallback,T500
在庫登録・編集,재고 등록·편집,b8_batch,04
在庫調整・ロケーション管理・バーコード連携,재고 조정·로케이션 관리·바코드 연동,b8_batch,08
地域·年齢·性別エンゲージメント分析,지역·연령·성별 참여도 분석,b8_batch,04
基本WMS（在庫・アラート・入出庫）,기본 WMS(재고·알림·입출고),b8_batch,08
基本同期ログ表示,기본 동기화 로그 표시,b8_batch,08
基本情報を入力,기본 정보 입력,b8_batch,08
基準値レジストリ,기준값 레지스트리,b8_batch,04
売り切れ,품절,b8_batch,10
売上 + リスク + ガバナンス,매출 + 리스크 + 거버넌스,b8_batch,08
売上、ROAS、注文、CVRの4大指標を要約します。,"매출, ROAS, 주문, CVR 4대 지표를 요약합니다.",b8_batch,05
売上、注文数、訪問者、ROASなどの統合KPIを表示します。,"매출, 주문 수, 방문자, ROAS 등 통합 KPI를 표시합니다.",b8_batch,05
売上から営業利益までのP&Lウォーターフォール分析とマージン/ROASサマリーを提供します。,매출부터 영업이익까지의 P&L 워터폴 분석과 마진/ROAS 요약을 제공합니다.,b8_batch,10
売上から営業利益までのウォーターフォールとKPIを一覧で確認します。,매출부터 영업이익까지의 워터폴과 KPI를 한눈에 확인합니다.,b8_batch,05
売上から営業利益までのフローを段階的に可視化します。,매출부터 영업이익까지의 흐름을 단계별로 시각화합니다.,b8_batch,05
売上トレンド,매출 트렌드,b8_batch,05
売上トレンド、広告費、チャネル構成比を分析します。,"매출 트렌드, 광고비, 채널 구성 비율을 분석합니다.",b8_batch,05
売上トレンドをエリアチャートで追跡します。,매출 트렌드를 에어리어 차트로 추적합니다.,b8_batch,05
売上レポート,매출 리포트,b8_batch,05
売上・原価・広告費・P&L,매출·원가·광고비·P&L,b8_batch,08
売上・在庫ベースの推定計算,매출·재고 기반 추정 계산,b8_batch,05
変化なし,변화 없음,b8_batch,05
変数（カンマ区切り）,변수(쉼표 구분),b8_batch,05
変更を適用,변경 사항 적용,b8_batch,10
変更プレビュー,변경 미리보기,b8_batch,05
変更承認・監査ログ,변경 승인·감사 로그,b8_batch,05
変更済み,변경됨,b8_batch,05
外部システムにデータを送信します。,외부 시스템으로 데이터를 전송합니다.,b8_batch,05
外部システムにデータを送信します（HTTP POST/GET）。,외부 시스템으로 데이터를 전송합니다(HTTP POST/GET).,b8_batch,05
多言語・通貨,다국어·통화,b8_batch,08
大規模eコマース・エージェンシー・グループ,대규모 이커머스·에이전시·그룹,b8_batch,08
失敗した試行,실패한 시도,b8_batch,01
失敗しました,실패했습니다,b8_batch,01
失敗ジョブの自動再試行,실패 작업 자동 재시도,top500_fallback,T500
契約タイプ,계약 유형,top500_fallback,T500
契約ベース自動精算·過払い/未払い検出·税金自動控除,계약 기반 자동 정산·초과 지급/미지급 감지·세금 자동 공제,b8_batch,05
契約条件、e-Sign、ホワイトリスト管理,"계약 조건, e-Sign, 화이트리스트 관리",b8_batch,08
始める,시작하기,b8_batch,05
宅配社APIで配送状態をリアルタイム照会,택배사 API로 배송 상태 실시간 조회,b8_batch,10
安全在庫しきい値,안전 재고 임계값,b8_batch,05
安全在庫以下で即時アラート、需要予測ベースの自動発注推奨を受けます。,"안전 재고 이하 시 즉시 알림을 받고, 수요 예측 기반 자동 발주 추천을 제공합니다.",top500_fallback,T500
完了/失敗時にWebhook送信,완료/실패 시 Webhook 전송,top500_fallback,T500
完了マーク,완료 표시,top500_fallback,T500
完全なアクティビティ履歴 · セキュリティ監視 · コンプライアンスレポート,전체 활동 이력 · 보안 모니터링 · 컴플라이언스 리포트,b8_batch,01
定義済みメトリクス,정의된 메트릭,b8_batch,05
定義済み指標,정의된 지표,b8_batch,05
実地棚卸を実施します。帳簿在庫と実物を比較し、差異を特定して差異報告書を作成します。,실사 재고 조사를 진행합니다. 장부 재고와 실물을 비교해 차이를 식별하고 차이 보고서를 생성합니다.,b8_batch,10
実行アクション:,실행 액션:,top500_fallback,T500
実行フィード,실행 피드,b8_batch,10
実行ログ,실행 로그,top500_fallback,T500
実行中のA/Bテストなし,진행 중인 A/B 테스트 없음,b8_batch,05
実行計画なし,실행 계획 없음,b8_batch,05
実質マージン,실질 마진,top500_fallback,T500
実質的な売上転換の最大化,실질 매출 전환 극대화,b8_batch,08
実際のAPI呼び出しなしにシミュレーション,실제 API 호출 없이 시뮬레이션,top500_fallback,T500
実際のチャネルAPI呼び出しなしでシミュレーションされます。有料プランで実際の連携が利用可能です。,실제 채널 API 호출 없이 시뮬레이션됩니다. 유료 플랜에서 실제 연동을 사용할 수 있습니다.,b8_batch,05
実際の導入企業の事例が登録されるとここに表示されます。連携ハブでチャネルを接続し、実績データを蓄積してください。,실제 도입 기업 사례가 등록되면 여기에 표시됩니다. 연동 허브에서 채널을 연결하여 실적 데이터를 축적해주세요.,b8_batch,05
対応チャネル,지원 채널,b8_batch,05
対応プラットフォーム,지원 플랫폼,b8_batch,05
対応決済方法は？,지원 결제 수단은?,b8_batch,08
