ns,path,pollution_type,ko_value,ja_value,en_value,ko_length,suggested_ko
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.kakaoAlimtalk,LATIN_LONG,Kakao Alimtalk,Kakao Alimtalk,Kakao Alimtalk,14,카카오 알림톡
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.kakaoFriendtalk,LATIN_LONG,Kakao Friendtalk,Kakao Friendtalk,Kakao Friendtalk,16,카카오 친구톡
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.kakaoMsgType,LATIN_LONG,Kakao Msg Type,Kakao Msg Type,Kakao Msg Type,14,카카오 메시지 유형
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.kakaoSendSim,LATIN_LONG,Kakao Send Sim,Kakao Send Sim,Kakao Send Sim,14,카카오 발송 시뮬레이션
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.kakaoTemplate,LATIN_LONG,Kakao Template,Kakao Template,Kakao Template,14,카카오 템플릿
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.kakaoTest,LATIN_LONG,Kakao Test,Kakao Test,Kakao Test,10,카카오 테스트
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.lineMsgType,LATIN_LONG,Line Msg Type,Line Msg Type,Line Msg Type,13,LINE 메시지 유형
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.lineSendSim,LATIN_LONG,Line Send Sim,Line Send Sim,Line Send Sim,13,LINE 발송 시뮬레이션
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.lineSimulate,LATIN_LONG,Line Simulate,Line Simulate,Line Simulate,13,LINE 시뮬레이션
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.lineTemplate,LATIN_LONG,Line Template,Line Template,Line Template,13,LINE 템플릿
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.lineTestSend,LATIN_LONG,Line Test Send,Line Test Send,Line Test Send,14,LINE 테스트 발송
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.mktBudgetAction,LATIN_LONG,Mkt Budget Action,Mkt Budget Action,Mkt Budget Action,17,마케팅 예산 액션
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.mktHighRoas,LATIN_LONG,Mkt High Roas,Mkt High Roas,Mkt High Roas,13,고 ROAS 마케팅
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.mktHighRoasSub,LATIN_LONG,Mkt High Roas Sub,Mkt High Roas Sub,Mkt High Roas Sub,17,고 ROAS 마케팅 안내
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.mktHubAction,LATIN_LONG,Mkt Hub Action,Mkt Hub Action,Mkt Hub Action,14,마케팅 허브 액션
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.mktLowRoas,LATIN_LONG,Mkt Low Roas,Mkt Low Roas,Mkt Low Roas,12,저 ROAS 마케팅
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.mktOptimizeNow,LATIN_LONG,Mkt Optimize Now,Mkt Optimize Now,Mkt Optimize Now,16,지금 마케팅 최적화
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.mktRulesActive,LATIN_LONG,Mkt Rules Active,Mkt Rules Active,Mkt Rules Active,16,활성 마케팅 규칙
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.nodeConfig,LATIN_LONG,Node Config,Node Config,Node Config,11,노드 설정
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.nodeName,LATIN_LONG,Node Name,Node Name,Node Name,9,노드명
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.ordersAiRun,LATIN_LONG,Orders Ai Run,Orders Ai Run,Orders Ai Run,13,주문 AI 실행
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.ordersAiSub,LATIN_LONG,Orders Ai Sub,Orders Ai Sub,Orders Ai Sub,13,주문 AI 안내
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.ordersCampaignAction,LATIN_LONG,Orders Campaign Action,Orders Campaign Action,Orders Campaign Action,22,주문 캠페인 액션
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.recentTriggers,LATIN_LONG,Recent Triggers,Recent Triggers,Recent Triggers,15,최근 트리거
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.triggerType,LATIN_LONG,Trigger Type,Trigger Type,Trigger Type,12,트리거 유형
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.triggerTypes.birthday,LATIN_LONG,🎂 Birthday,🎂 Birthday,🎂 Birthday,11,🎂 생일
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.triggerTypes.cart_abandoned,LATIN_LONG,🛒 Cart Abandoned,🛒 Cart Abandoned,🛒 Cart Abandoned,17,🛒 장바구니 이탈
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.triggerTypes.churned,LATIN_LONG,😴 Churn Risk Customer,😴 Churn Risk Customer,😴 Churn Risk Customer,22,😴 이탈 위험 고객
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.triggerTypes.purchase,LATIN_LONG,✅ Purchase Complete,✅ Purchase Complete,✅ Purchase Complete,19,✅ 구매 완료
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.triggerTypes.segment_entered,LATIN_LONG,📌 Segment Entry,📌 Segment Entry,📌 Segment Entry,16,📌 세그먼트 진입
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.triggerTypes.signup,LATIN_LONG,🌱 New Signup,🌱 New Signup,🌱 New Signup,13,🌱 신규 가입
pages,pages.marketingIntel.marketingIntel.aiPredict.bulkAction,LATIN_LONG,Bulk Action,Bulk Action,Bulk Action,11,일괄 작업
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.achieved,LATIN_LONG,Achieved ✓,Achieved ✓,Achieved ✓,10,달성 ✓
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.achievedOk,LATIN_LONG,Achieved ✓,Achieved ✓,Achieved ✓,10,달성 ✓
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.aiAnalyzing,LATIN_LONG,AI Analyzing...,AI Analyzing...,AI Analyzing...,15,AI 분석 중...
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.aiHistoryList,LATIN_LONG,AI Analysis History,AI Analysis History,AI Analysis History,19,AI 분석 이력
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.aiSummary,LATIN_LONG,AI Analysis Summary,AI Analysis Summary,AI Analysis Summary,19,AI 분석 요약
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.allChannels,LATIN_LONG,Total Channels,Total Channels,All Channels,14,전체 채널
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.avgTime,LATIN_LONG,Avg Time,Avg Time,Avg Time,8,평균 시간
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.badgeAdSpend,LATIN_LONG,Total Ad Spend,Total Ad Spend,Total Ad Spend,14,총 광고 비용
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.badgeBlendedRoas,LATIN_LONG,Blended ROAS,Blended ROAS,Blended ROAS,12,Blended ROAS
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.badgeOpProfit,LATIN_LONG,Badge Op Profit,Badge Op Profit,Badge Op Profit,15,영업이익 배지
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.badgeOrders,LATIN_LONG,Badge Orders,Badge Orders,Badge Orders,12,주문 배지
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.belowTarget,LATIN_LONG,Below Target,Below Target,Below Target,12,목표 미달
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.bizGoalSetting,LATIN_LONG,Biz Goal Setting,Biz Goal Setting,Biz Goal Setting,16,비즈니스 목표 설정
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.brandAwareness,LATIN_LONG,Brand Awareness,Brand Awareness,Brand Awareness,15,브랜드 인지도
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.brandAwarenessDesc,LATIN_LONG,Brand Awareness Desc,Brand Awareness Desc,Brand Awareness Desc,20,브랜드 인지도 안내
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.channelRoleDef,LATIN_LONG,Channel Role Definition,Channel Role Definition,Channel Role Definition,23,채널 역할 정의
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.chBlog,LATIN_LONG,Ch Blog,Ch Blog,Ch Blog,7,블로그 채널
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.chCommunity,LATIN_LONG,Ch Community,Ch Community,Ch Community,12,커뮤니티 채널
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.checklist,LATIN_LONG,Key Action Items,Key Action Items,Key Action Items,16,핵심 액션 아이템
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.chkCostPerf,LATIN_LONG,Cost vs Performance Check,Cost vs Performance Check,Cost vs Performance Check,25,비용 대비 성과 점검
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.chkEff,LATIN_LONG,Campaign Efficiency Check,Campaign Efficiency Check,Campaign Efficiency Check,25,캠페인 효율 점검
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.chkImprove,LATIN_LONG,Identify Items for Improvement,Identify Items for Improvement,Identify Items for Improvement,30,개선 항목 파악
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.chSearchAds,LATIN_LONG,Ch Search Ads,Ch Search Ads,Ch Search Ads,13,검색 광고 채널
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.chSnsAds,LATIN_LONG,Ch Sns Ads,Ch Sns Ads,Ch Sns Ads,10,SNS 광고 채널
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.claudeAiDesc,LATIN_LONG,Claude Ai Desc,Claude Ai Desc,Claude Ai Desc,14,Claude AI 안내
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.claudeAiTitle,LATIN_LONG,Claude Ai Title,Claude Ai Title,Claude Ai Title,15,Claude AI 제목
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.clickSelect,LATIN_LONG,Click Select,Click Select,Click Select,12,클릭하여 선택
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.communityAct,LATIN_LONG,Community Act,Community Act,Community Act,13,커뮤니티 활동
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.communityGrowth,LATIN_LONG,Community Growth,Community Growth,Community Growth,16,커뮤니티 성장
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.communityKpi,LATIN_LONG,Community Kpi,Community Kpi,Community Kpi,13,커뮤니티 KPI
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.contentEngage,LATIN_LONG,Content Engage,Content Engage,Content Engage,14,콘텐츠 참여
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.contentImpressions,LATIN_LONG,Content Impressions,Content Impressions,Content Impressions,19,콘텐츠 노출 수
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.contentInterest,LATIN_LONG,Content Interest,Content Interest,Content Interest,16,콘텐츠 관심도
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.contentKpi,LATIN_LONG,Content Kpi,Content Kpi,Content Kpi,11,콘텐츠 KPI
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.convRate,LATIN_LONG,Conversion Rate,Conversion Rate,Conversion Rate,15,전환율
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.coreKpis,LATIN_LONG,Core KPIs,Core KPIs,Core KPIs,9,핵심 KPI
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.cpa,LATIN_LONG,Cost Per Acquisition (CPA),Cost Per Acquisition (CPA),Cost Per Acquisition (CPA),26,고객 획득 비용 (CPA)
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.cpc,LATIN_LONG,Cost Per Click (CPC),Cost Per Click (CPC),Cost Per Click (CPC),20,클릭당 비용 (CPC)
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.ctr,LATIN_LONG,Click-through Rate (CTR),Click-through Rate (CTR),Click-through Rate (CTR),24,클릭률 (CTR)
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.currentMonth,LATIN_LONG,Current Month,Current Month,Current Month,13,이번 달
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descBrandReach,LATIN_LONG,Large-scale brand exposure through SNS platform ads,Large-scale brand exposure through SNS platform ads,Large-scale brand exposure through SNS platform ads,51,SNS 플랫폼 광고를 통한 대규모 브랜드 노출
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descCaptureIntent,LATIN_LONG,Target users with high purchase intent via search algorithms,Target users with high purchase intent via search algorithms,Target users with high purchase intent via search algorithms,60,검색 알고리즘을 활용한 구매 의도 높은 사용자 타겟팅
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descConvRate,LATIN_LONG,Conversion Rate vs Target,Conversion Rate vs Target,Conversion Rate vs Target,25,목표 대비 전환율
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descCpa,LATIN_LONG,Desc Cpa,Desc Cpa,Desc Cpa,8,CPA 안내
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descCpc,LATIN_LONG,Desc Cpc,Desc Cpc,Desc Cpc,8,CPC 안내
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descCtr,LATIN_LONG,Desc Ctr,Desc Ctr,Desc Ctr,8,CTR 안내
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descCustRel,LATIN_LONG,Secure customer loyalty through community activities,Secure customer loyalty through community activities,Secure customer loyalty through community activities,52,커뮤니티 활동을 통한 고객 충성도 확보
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descInfoTrust,LATIN_LONG,Build expertise and trust through problem-solving content,Build expertise and trust through problem-solving content,Build expertise and trust through problem-solving content,57,문제 해결 콘텐츠를 통한 전문성과 신뢰 구축
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descRoas,LATIN_LONG,Desc Roas,Desc Roas,Desc Roas,9,ROAS 안내
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.engagement,LATIN_LONG,Engagement Rate,Engagement Rate,Engagement Rate,15,참여율
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.hintConvRate,LATIN_LONG,Hint Conv Rate,Hint Conv Rate,Hint Conv Rate,14,전환율 도움말
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.hintCpa,LATIN_LONG,Hint Cpa,Hint Cpa,Hint Cpa,8,CPA 도움말
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.hintCpc,LATIN_LONG,Hint Cpc,Hint Cpc,Hint Cpc,8,CPC 도움말
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.hintCtr,LATIN_LONG,Hint Ctr,Hint Ctr,Hint Ctr,8,CTR 도움말
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.hintRoas,LATIN_LONG,Hint Roas,Hint Roas,Hint Roas,9,ROAS 도움말
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.improveRecs,LATIN_LONG,Improvement Recommendations,Improvement Recommendations,Improvement Recommendations,27,개선 추천 사항
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.inquiriesPurchases,LATIN_LONG,Inquiries Purchases,Inquiries Purchases,Inquiries Purchases,19,문의·구매
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.inquiriesPurchasesDesc,LATIN_LONG,Inquiries Purchases Desc,Inquiries Purchases Desc,Inquiries Purchases Desc,24,문의·구매 안내
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.interestConv,LATIN_LONG,Interest Conv,Interest Conv,Interest Conv,13,관심·전환
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.kakaoGuild,LATIN_LONG,Kakao Guild,Kakao Guild,Kakao Guild,11,카카오 가이드
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.lblConvRate,LATIN_LONG,Conversion Rate,Conversion Rate,Conversion Rate,15,전환율
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.lblCpaFull,LATIN_LONG,Lbl Cpa Full,Lbl Cpa Full,Lbl Cpa Full,12,고객 획득 비용(CPA)
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.lblCpcFull,LATIN_LONG,Lbl Cpc Full,Lbl Cpc Full,Lbl Cpc Full,12,클릭당 비용(CPC)
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.lblCtrFull,LATIN_LONG,Lbl Ctr Full,Lbl Ctr Full,Lbl Ctr Full,12,클릭률(CTR)
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.lblRoasFull,LATIN_LONG,Lbl Roas Full,Lbl Roas Full,Lbl Roas Full,13,광고 수익률(ROAS)
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.monitorAi,LATIN_LONG,AI Channel Performance Monitoring,AI Channel Performance Monitoring,AI Channel Performance Monitoring,33,AI 채널 성과 모니터링
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.monthlyAi,LATIN_LONG,Monthly Report,Monthly Report,Monthly Report,14,월간 리포트
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.monthlyTrend,LATIN_LONG,Monthly Trend,Monthly Trend,Monthly Trend,13,월간 트렌드
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.naverCafe,LATIN_LONG,Naver Cafe,Naver Cafe,Naver Cafe,10,네이버 카페
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.newMembers,LATIN_LONG,New Signups,New Signups,New Signups,11,신규 가입
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.noData,LATIN_LONG,No Data Available,No Data Available,No data available,17,데이터 없음
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.noHistory,LATIN_LONG,No execution history,No execution history,No execution history,20,실행 이력 없음
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.overallAchieve,LATIN_LONG,Overall Achievement Status,Overall Achievement Status,Overall Achievement Status,26,전체 달성 현황
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.pageViews,LATIN_LONG,Page Views,Page Views,Page Views,10,페이지뷰
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.period,LATIN_LONG,Analysis Period,Analysis Period,Analysis Period,15,분석 기간
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.pleaseSelectGoal,LATIN_LONG,Please Select Goal,Please Select Goal,Please Select Goal,18,목표를 선택해주세요
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.postViews,LATIN_LONG,Post Views,Post Views,Post Views,10,게시물 조회 수
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.roleBrandReach,LATIN_LONG,Brand Reach,Brand Reach,Brand Reach,11,브랜드 도달
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.roleCaptureIntent,LATIN_LONG,Capture Purchase Intent,Capture Purchase Intent,Capture Purchase Intent,23,구매 의도 포착
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.roleCustRel,LATIN_LONG,Strengthen Customer Relationships,Strengthen Customer Relationships,Strengthen Customer Relationships,33,고객 관계 강화
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.roleInfoTrust,LATIN_LONG,Info · Trust Building,Info · Trust Building,Info · Trust Building,21,정보·신뢰 구축
