path,ko_value,length,latin_ratio,category
crm.email.ds.ruleHighViewLowOrderAction,콘텐츠/LP 최적화 추천,13,0.154,B_MIXED_LOW_RATIO
crm.email.dt.heroDesc,API 키를 등록하고 연결 상태를 관리합니다.,25,0.120,B_MIXED_LOW_RATIO
crm.email.dt.srcInventoryDesc,API 연동 또는 CSV 업로드,17,0.353,B_MIXED_LOW_RATIO
crm.email.dt.srcOrdersDesc,채널 API에서 실시간 수집,15,0.200,B_MIXED_LOW_RATIO
crm.email.dt.srcCRM,CRM 세그먼트,8,0.375,B_MIXED_LOW_RATIO
crm.email.dt.srcCRMDesc,AI 추정 세그먼트(실측 아님),17,0.118,B_MIXED_LOW_RATIO
crm.email.dt.srcAttributionDesc,서버 사이드 CAPI 연동 필요,17,0.235,B_MIXED_LOW_RATIO
crm.email.dt.improveStep1,Meta Pixel + CAPI 연동으로 전환 데이터를 실측값으로 변환,39,0.333,B_MIXED_LOW_RATIO
crm.email.dt.improveStep2,Google Analytics 4 연동으로 사이트 트래픽 실측 분석 시작,40,0.375,B_MIXED_LOW_RATIO
crm.email.dt.improveStep3,채널 API 키 등록으로 주문·재고 데이터 실시간 수집,30,0.100,B_MIXED_LOW_RATIO
crm.email.dt.pixelTitle,광고 픽셀 & 전환 API 연동,17,0.176,B_MIXED_LOW_RATIO
crm.email.dt.pixelDesc,픽셀 연동을 통해 ROAS·전환 데이터가 추정값에서 실측값으로 전환됩니다,40,0.100,B_MIXED_LOW_RATIO
crm.email.dt.metaDesc,서버 사이드 Conversion Event 전송으로 iOS 14+ 측정 복원,42,0.429,B_MIXED_LOW_RATIO
crm.email.dt.metaStep1,Meta 비즈니스 매니저 → 이벤트 매니저 열기,26,0.154,B_MIXED_LOW_RATIO
crm.email.dt.metaStep2,데이터 소스 추가 → 웹사이트 → Pixel ID 복사,30,0.233,B_MIXED_LOW_RATIO
crm.email.dt.metaStep3,아래 입력란에 Pixel ID를 입력하고 저장,25,0.280,B_MIXED_LOW_RATIO
crm.email.dt.metaStep4,CAPI 액세스 토큰 생성 (이벤트 매니저 → 설정),29,0.138,B_MIXED_LOW_RATIO
crm.email.dt.googleStep1,Google Analytics → 관리 → 데이터 스트림 → 측정 ID 복사,42,0.405,B_MIXED_LOW_RATIO
crm.email.dt.googleStep2,Google Ads → 도구 → 전환 → 태그 설정 → 전환 ID 복사,39,0.282,B_MIXED_LOW_RATIO
crm.email.dt.googleStep3,아래 입력란에 ID 입력,13,0.154,B_MIXED_LOW_RATIO
crm.email.dt.naverName,Naver 공통 스크립트,13,0.385,B_MIXED_LOW_RATIO
crm.email.dt.naverStep1,Naver SearchAd → 도구 → 전환 추적 → 스크립트 키 확인,39,0.333,B_MIXED_LOW_RATIO
crm.email.dt.naverStep2,Naver 쇼핑 파트너 센터 → 광고 → 픽셀 관리 → ID 복사,36,0.194,B_MIXED_LOW_RATIO
crm.email.dt.naverStep3,아래 입력란에 ID 입력,13,0.154,B_MIXED_LOW_RATIO
crm.email.dt.kakaoDesc,Kakao 모먼트 광고 전환 & Kakao 채널 분석,29,0.345,B_MIXED_LOW_RATIO
crm.email.dt.kakaoStep1,Kakao 비즈니스 → Pixel&SDK → 픽셀 생성 → Track ID 복사,44,0.455,B_MIXED_LOW_RATIO
crm.email.dt.kakaoStep2,아래에 Track ID 입력,15,0.467,B_MIXED_LOW_RATIO
crm.email.dt.qualityLiveTitle,✅ 라이브 데이터 (Real Data),21,0.381,B_MIXED_LOW_RATIO
crm.email.dt.qualityLiveDesc,광고 픽셀/채널 API/정산 리포트에서 직접 수집한 원본 데이터입니다. 가장 높은 신뢰도를 제공합니다.,57,0.053,B_MIXED_LOW_RATIO
crm.email.dt.qualityLiveEx2,채널 API 주문 데이터,13,0.231,B_MIXED_LOW_RATIO
crm.email.dt.qualityLiveEx4,재고 API 실시간 수량,13,0.231,B_MIXED_LOW_RATIO
crm.email.dt.qualityEstEx1,CRM AI 세그먼트,11,0.455,B_MIXED_LOW_RATIO
crm.email.dt.qualityEstEx3,ROAS 설정값 기반 계산,14,0.286,B_MIXED_LOW_RATIO
crm.email.dt.qualityEstEx4,AI 예측 전환율,9,0.222,B_MIXED_LOW_RATIO
crm.email.dt.qualityNoneEx2,API 키 미등록 채널 데이터,16,0.188,B_MIXED_LOW_RATIO
crm.email.dt.pixelBridgeDesc,연동 설정과 API 키 관리는 연동 허브에서 통합 관리됩니다,33,0.091,B_MIXED_LOW_RATIO
crm.email.mr.heroDesc,API 키를 등록하고 연결 상태를 관리합니다.,25,0.120,B_MIXED_LOW_RATIO
crm.email.mr.kpiTitle,KPI 영향도 시뮬레이션,13,0.231,B_MIXED_LOW_RATIO
crm.email.mr.kpiRollupNote,* 최근 30일 실적 기준 시뮬레이션 — 공제 항목 변경 시 KPI 영향도 추정,44,0.068,B_MIXED_LOW_RATIO
crm.email.alertAuto.heroDesc,API 키를 등록하고 연결 상태를 관리합니다.,25,0.120,B_MIXED_LOW_RATIO
crm.email.alertAuto.upgradeBtn,💎 Pro 업그레이드,12,0.250,B_MIXED_LOW_RATIO
crm.email.alertAuto.syncActiveRules,AI 규칙,5,0.400,B_MIXED_LOW_RATIO
crm.email.alertAuto.noFiredDesc,AI 규칙 엔진의 실행 로그가 여기에 표시됩니다,26,0.077,B_MIXED_LOW_RATIO
crm.email.pxl.heroDesc,API 키를 등록하고 연결 상태를 관리합니다.,25,0.120,B_MIXED_LOW_RATIO
crm.email.pxl.serverSideCAPI,서버 사이드 CAPI,11,0.364,B_MIXED_LOW_RATIO
crm.email.pxl.snippetGuide3,Meta CAPI와 TikTok Events API에 서버 사이드로 자동 전송됩니다.,47,0.489,B_MIXED_LOW_RATIO
crm.email.settlements.csvDownload,CSV 다운로드,8,0.375,B_MIXED_LOW_RATIO
crm.email.settlements.csvSuccess,✓ CSV 다운로드 완료,13,0.231,B_MIXED_LOW_RATIO
crm.email.settlements.detailCsvBtn,CSV 내보내기,8,0.375,B_MIXED_LOW_RATIO
crm.email.settlements.detailCsvDone,✓ CSV 다운로드 완료,13,0.231,B_MIXED_LOW_RATIO
crm.aiSum1,AI 요약 1,7,0.286,B_MIXED_LOW_RATIO
crm.aiSum2,AI 요약 2,7,0.286,B_MIXED_LOW_RATIO
crm.aiSum3,AI 요약 3,7,0.286,B_MIXED_LOW_RATIO
crm.aiInsight,AI 인사이트,7,0.286,B_MIXED_LOW_RATIO
crm.aiBtnKakao,AI 카카오 발송,9,0.222,B_MIXED_LOW_RATIO
crm.rfmListTit,RFM 세그먼트 목록,11,0.273,B_MIXED_LOW_RATIO
crm.tabAiSeg,🤖 AI 세그먼트,10,0.200,B_MIXED_LOW_RATIO
crm.tabRfm,📊 RFM 분석,9,0.333,B_MIXED_LOW_RATIO
crm.pageTitle,고객 관리 (CRM),11,0.273,B_MIXED_LOW_RATIO
crm.pageSub,고객 데이터 통합관리 · 세그먼트 · RFM · AI인사이트,33,0.152,B_MIXED_LOW_RATIO
crm.c_4,총 고객 LTV,8,0.375,B_MIXED_LOW_RATIO
crm.c_7,AI 추천 세그먼트,10,0.200,B_MIXED_LOW_RATIO
crm.ai_seg_cnt,AI 세그먼트 수,9,0.222,B_MIXED_LOW_RATIO
crm.rfm_loading,RFM 분석 데이터를 불러오는 중입니다...,24,0.125,B_MIXED_LOW_RATIO
crm.guideTitle,고객/CRM 이용 가이드,13,0.231,B_MIXED_LOW_RATIO
crm.guideSub,"고객 데이터 관리, AI 세그먼트, RFM 분석 가이드입니다.",34,0.147,B_MIXED_LOW_RATIO
crm.guideTip2,AI 세그먼트를 활용하여 정밀 타겟팅하세요.,24,0.083,B_MIXED_LOW_RATIO
crm.guideTip3,RFM 분석으로 VIP 고객을 식별하세요.,23,0.261,B_MIXED_LOW_RATIO
crm.oauthPrompt,OAuth 인증으로 플랫폼에 연결,18,0.278,B_MIXED_LOW_RATIO
crm.aiHub.recAcqTitle,신규 고객 획득 — TikTok + 인플루언서 UGC,29,0.310,B_MIXED_LOW_RATIO
crm.aiHub.acqInsight,"TikTok 전환율 3.8%, 인플루언서 CPA ₩15,000. 예산",38,0.237,B_MIXED_LOW_RATIO
crm.aiHub.reviews.Top5_16,⚠ 주요 블랙 키워드 (Top 5),19,0.158,B_MIXED_LOW_RATIO
crm.aiHub.reviews._17,부정 키워드 급증 즉시 CS 알림 발송,21,0.095,B_MIXED_LOW_RATIO
crm.aiHub.reviews._23,CS 핫라인,6,0.333,B_MIXED_LOW_RATIO
crm.aiHub.reviews.A_25,🤖 AI 데이터 마이닝 종합평가,18,0.111,B_MIXED_LOW_RATIO
crm.aiHub.reviews.Commis_30,💰 AI 산출 적정 커미션 제안,18,0.111,B_MIXED_LOW_RATIO
crm.aiHub.reviews._39,🏆 AI 티어 기반 순위 표,16,0.125,B_MIXED_LOW_RATIO
crm.aiHub.reviews.Count_41,AI 평가 지수,8,0.250,B_MIXED_LOW_RATIO
crm.aiHub.reviews.aiAnalyzing,AI 분석 중...,10,0.200,B_MIXED_LOW_RATIO
crm.aiHub.reviews.aiHistoryList,AI 분석 이력,8,0.250,B_MIXED_LOW_RATIO
crm.aiHub.reviews.aiSummary,AI 분석 요약,8,0.250,B_MIXED_LOW_RATIO
crm.aiHub.reviews.chSnsAds,SNS 광고 채널,9,0.333,B_MIXED_LOW_RATIO
crm.aiHub.reviews.communityKpi,커뮤니티 KPI,8,0.375,B_MIXED_LOW_RATIO
crm.aiHub.reviews.conditionLtvGt,LTV 초과 조건,9,0.333,B_MIXED_LOW_RATIO
crm.aiHub.reviews.contentKpi,콘텐츠 KPI,7,0.429,B_MIXED_LOW_RATIO
crm.aiHub.reviews.cpa,고객 획득 비용 (CPA),14,0.214,B_MIXED_LOW_RATIO
crm.aiHub.reviews.cpc,클릭당 비용 (CPC),12,0.250,B_MIXED_LOW_RATIO
crm.aiHub.reviews.crmJourneyAction,CRM 여정 액션,9,0.333,B_MIXED_LOW_RATIO
crm.aiHub.reviews.ctr,클릭률 (CTR),9,0.333,B_MIXED_LOW_RATIO
crm.aiHub.reviews.descBrandReach,SNS 플랫폼 광고를 통한 대규모 브랜드 노출,25,0.120,B_MIXED_LOW_RATIO
crm.aiHub.reviews.hintCpa,CPA 도움말,7,0.429,B_MIXED_LOW_RATIO
crm.aiHub.reviews.hintCpc,CPC 도움말,7,0.429,B_MIXED_LOW_RATIO
crm.aiHub.reviews.hintCtr,CTR 도움말,7,0.429,B_MIXED_LOW_RATIO
crm.aiHub.reviews.lblCpaFull,고객 획득 비용(CPA),13,0.231,B_MIXED_LOW_RATIO
crm.aiHub.reviews.lblCpcFull,클릭당 비용(CPC),11,0.273,B_MIXED_LOW_RATIO
crm.aiHub.reviews.lblCtrFull,클릭률(CTR),8,0.375,B_MIXED_LOW_RATIO
crm.aiHub.reviews.lblRoasFull,광고 수익률(ROAS),12,0.333,B_MIXED_LOW_RATIO
crm.aiHub.reviews.lineMsgType,LINE 메시지 유형,11,0.364,B_MIXED_LOW_RATIO
crm.aiHub.reviews.lineSendSim,LINE 발송 시뮬레이션,13,0.308,B_MIXED_LOW_RATIO
crm.aiHub.reviews.lineSimulate,LINE 시뮬레이션,10,0.400,B_MIXED_LOW_RATIO
crm.aiHub.reviews.lineTestSend,LINE 테스트 발송,11,0.364,B_MIXED_LOW_RATIO
crm.aiHub.reviews.liveDB,라이브 DB,6,0.333,B_MIXED_LOW_RATIO
crm.aiHub.reviews.mixTitle,AI 미디어 믹스 추천,12,0.167,B_MIXED_LOW_RATIO
crm.aiHub.reviews.mktHighRoas,고 ROAS 마케팅,10,0.400,B_MIXED_LOW_RATIO
crm.aiHub.reviews.mktHighRoasSub,고 ROAS 마케팅 안내,13,0.308,B_MIXED_LOW_RATIO
crm.aiHub.reviews.mktLowRoas,저 ROAS 마케팅,10,0.400,B_MIXED_LOW_RATIO
crm.aiHub.reviews.monitorAi,AI 채널 성과 모니터링,13,0.154,B_MIXED_LOW_RATIO
crm.aiHub.reviews.orderId,주문 ID,5,0.400,B_MIXED_LOW_RATIO
crm.aiHub.reviews.ordersAiRun,주문 AI 실행,8,0.250,B_MIXED_LOW_RATIO
crm.aiHub.reviews.ordersAiSub,주문 AI 안내,8,0.250,B_MIXED_LOW_RATIO
crm.aiHub.reviews.searchPlaceholder,상품/SKU 검색...,12,0.250,B_MIXED_LOW_RATIO
crm.aiHub.reviews.seoImpact,SEO 영향도,7,0.429,B_MIXED_LOW_RATIO
crm.aiHub.reviews.targetSetup,채널별 KPI 목표 설정,13,0.231,B_MIXED_LOW_RATIO
crm.aiHub.reviews.txt_CreatorROI_11,크리에이터 ROI,9,0.333,B_MIXED_LOW_RATIO
crm.aiHub.reviews.escalated,CS 에스컬레이션 완료,12,0.167,B_MIXED_LOW_RATIO
crm.aiHub.reviews.negKeywordsTitle,부정 키워드 Top 5,12,0.250,B_MIXED_LOW_RATIO
crm.aiHub.reviews.autoAlertDesc,부정 키워드 급증 시 Slack 자동 알림,23,0.217,B_MIXED_LOW_RATIO
crm.aiHub.reviews.heroDesc,API 키를 등록하고 연결 상태를 관리합니다.,25,0.120,B_MIXED_LOW_RATIO
crm.aiHub.reviews.feedSub,AI 답변안·CS 에스컬레이션,16,0.250,B_MIXED_LOW_RATIO
crm.aiHub.reviews.csAssigned,CS 배정 완료,8,0.250,B_MIXED_LOW_RATIO
crm.aiHub.reviews._32,🤖 AI 실시간 크리에이터 종합 평가,21,0.095,B_MIXED_LOW_RATIO
crm.aiHub.reviews.txt_ClaudeSonn_33,AI 기반 · ROI·전환율·참여도·커미션 추천·계약 갱신 제안 + 지역·연령·성별 분석,49,0.102,B_MIXED_LOW_RATIO
crm.aiHub.reviews.C_35,AI가 크리에이터 데이터를 분석 중입니다...,25,0.080,B_MIXED_LOW_RATIO
crm.aiHub.reviews.aiToneLabel,AI 답변 톤,7,0.286,B_MIXED_LOW_RATIO
crm.aiHub.reviews.slackWebhookSub,부정 키워드 급증 시 자동 알림을 받을 Slack Webhook URL을 입력해주세요.,48,0.313,B_MIXED_LOW_RATIO
crm.aiHub.reviews.guideDashDesc,"KPI 요약, 채널별 평가, 부정 키워드 모니터링",27,0.111,B_MIXED_LOW_RATIO
crm.aiHub.reviews.guideFeedDesc,"리뷰 필터링, AI 답변 생성, CS 에스컬레이션",27,0.148,B_MIXED_LOW_RATIO
crm.aiHub.reviews.guideSettingsDesc,"AI 톤 설정, 자동 에스컬레이션, Slack 알림",28,0.250,B_MIXED_LOW_RATIO
crm.aiHub.reviews.csEscalate,CS 에스컬레이션,9,0.222,B_MIXED_LOW_RATIO
crm.aiHub.reviews.aiDisclaimer,AI 생성안입니다. 발송 전 확인해주세요.,23,0.087,B_MIXED_LOW_RATIO
crm.aiHub.aiHub.catCrmRetarget,CRM 리타게팅,8,0.375,B_MIXED_LOW_RATIO
crm.aiHub.aiHub.vipInsight,VIP 인사이트,8,0.375,B_MIXED_LOW_RATIO
crm.aiHub.aiPolicy.cfgRoasDesc,ROAS 하한선 자동 관리,14,0.286,B_MIXED_LOW_RATIO
crm.aiHub.aiPolicy.tabPoliciesDesc,AI 정책 목록 및 관리,13,0.154,B_MIXED_LOW_RATIO
crm.aiHub.aiPolicy.tabConfigDesc,AI 정책 자동화 설정,12,0.167,B_MIXED_LOW_RATIO
crm.aiHub.aiPolicy.heroDesc,API 키를 등록하고 연결 상태를 관리합니다.,25,0.120,B_MIXED_LOW_RATIO
crm.aiHub.crm.aiSum1,AI 요약 1,7,0.286,B_MIXED_LOW_RATIO
crm.aiHub.crm.aiSum2,AI 요약 2,7,0.286,B_MIXED_LOW_RATIO
crm.aiHub.crm.aiSum3,AI 요약 3,7,0.286,B_MIXED_LOW_RATIO
crm.aiHub.crm.aiInsight,AI 인사이트,7,0.286,B_MIXED_LOW_RATIO
crm.aiHub.crm.aiBtnKakao,AI 카카오 발송,9,0.222,B_MIXED_LOW_RATIO
crm.aiHub.crm.email.guideTplDesc,이메일 HTML 템플릿 등록·편집,18,0.222,B_MIXED_LOW_RATIO
crm.aiHub.crm.email.guideCreativeDesc,AI 이미지 생성으로 이메일 디자인 만들기,23,0.087,B_MIXED_LOW_RATIO
crm.aiHub.crm.email.exportCsv,CSV 내보내기,8,0.375,B_MIXED_LOW_RATIO
crm.aiHub.crm.rfmListTit,RFM 세그먼트,8,0.375,B_MIXED_LOW_RATIO
crm.aiHub.crm.tabAiSeg,🤖 AI 세그먼트,10,0.200,B_MIXED_LOW_RATIO
crm.aiHub.crm.pageSub,고객 데이터 통합 관리 · 세그먼트 · RFM · AI,30,0.167,B_MIXED_LOW_RATIO
crm.aiHub.crm.guideAiName,🤖 AI 세그먼트,10,0.200,B_MIXED_LOW_RATIO
crm.aiHub.crm.aiSegVip,VIP 업셀 후보,9,0.333,B_MIXED_LOW_RATIO
crm.aiHub.crm.aiSegVipReason,"고 LTV, 최근 30일 이내 구매",19,0.158,B_MIXED_LOW_RATIO
crm.aiHub.crm.exportCsv,CSV 내보내기,8,0.375,B_MIXED_LOW_RATIO
crm.aiHub.crm.noConnectedChannels,연결된 채널이 없습니다. 통합 허브에서 API 키를 등록해주세요.,36,0.083,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.conn.dwFeatureML,ML 분석,5,0.400,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.conn.dwFeatureMLBuiltin,ML 내장 기능,8,0.250,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.conn.dwConnectPrompt,DW 연결 안내,8,0.250,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.conn.dwBadge1,DW 배지 1,7,0.286,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.conn.dwBadge2,DW 배지 2,7,0.286,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.conn.dwBadge3,DW 배지 3,7,0.286,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.conn.dwBadge4,DW 배지 4,7,0.286,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.conn.dwBadge5,DW 배지 5,7,0.286,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.conn.dwArchCRM,CRM 아키텍처,8,0.375,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.conn.heroDesc,API 키를 등록하고 연결 상태를 관리합니다.,25,0.120,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.adDesc,"Meta Ads, Google Ads 등 광고 플랫폼의 캠페인·성과 데이터 스키마입니다.",49,0.327,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.ugcDesc,"YouTube, Instagram 등 인플루언서 협업·콘텐츠 성과 스키마입니다.",44,0.364,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.fEventId,이벤트 고유 ID,9,0.222,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.fAccountId,광고 계정 ID,8,0.250,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.fCampaignId,캠페인 ID,6,0.333,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.fAdsetId,광고 세트 ID,8,0.250,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.fAdId,광고 ID,5,0.400,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.fKeywordId,키워드 ID,6,0.333,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.fAudienceId,오디언스 ID,7,0.286,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.fOrderId,주문 ID,5,0.400,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.fSettleId,정산 ID,5,0.400,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.fReturnId,반품 ID,5,0.400,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.fOrigOrderId,원 주문 ID,7,0.286,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.fCreatorId,크리에이터 ID,8,0.250,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.fContractId,계약 ID,5,0.400,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.fContentId,콘텐츠 ID,6,0.333,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.pipeAdApi,광고 API 수집,9,0.333,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.pipeAdApiDesc,OAuth2 인증 기반 15분 주기 자동 수집. Rate limit 준수 및 재시도 로직 포함.,53,0.264,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.pipeMarketFileDesc,S3/SQS 기반 일일 배치 수집 및 Webhook 실시간 알림.,36,0.306,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.pipeUgcCrawl,UGC 크롤링,7,0.429,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.pipeUgcCrawlDesc,플랫폼별 스냅샷 방식 수집. 캐시 TTL 1시간.,27,0.111,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.pipeCreatorUnifyDesc,중복 제거 및 퍼지 매칭으로 크리에이터 ID 통합.,28,0.071,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.pipeDQDesc,"NULL 체크, 이상값 감지, 데이터 무결성 검증.",28,0.143,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.pipeStreamAggDesc,Kafka Streams 기반 1분 주기 실시간 집계. Redis 캐시 활용.,43,0.395,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.pipeDerivedMetricsDesc,"ROAS, CTR 등 파생 지표 자동 계산. SLA 6시간.",33,0.303,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.pipeAnomalyAlertDesc,"Slack, 인앱, 이메일로 이상 패턴 즉시 알림.",28,0.179,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.flowPlatformApi,플랫폼 API,7,0.429,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.metCreatorROI,크리에이터 ROI,9,0.333,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.ruleROAS2,ROAS < 2.0x (24시간 이상 지속),24,0.208,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.ruleROAS3,ROAS < 3.0x (12시간 이상 지속),24,0.208,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.ruleReturn12Action,해당 SKU 품질 점검 및 상세 페이지 검토 요청,27,0.111,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.ruleWhitelistD7Action,긴급 갱신 알림 및 Slack 메시지,20,0.250,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.ruleCreatorROI10,크리에이터 ROI > 10x,15,0.267,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.guideSecUgc,"UGC/인플루언서 도메인의 크리에이터, 계약, 콘텐츠 성과 필드를 정의합니다.",43,0.070,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.noConnectedPlatforms,연결된 플랫폼이 없습니다. 연동 허브에서 API 키를 등록하세요.,36,0.083,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.heroDesc,"광고·커머스·UGC 전체 도메인의 통합 스키마, 파이프라인, 지표, 알림 규칙을 관리합니다.",51,0.059,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.ds.ugcInfluencer,UGC/인플루언서,9,0.333,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.journey.smsMessage,SMS 메시지,7,0.429,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.journey.smsMessagePh,SMS 내용을 입력하세요,13,0.231,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.journey.guideNodeAbTest,A/B 테스트 노드 안내,13,0.154,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.journey.guideNodeLine,LINE 노드 안내,10,0.400,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.journey.guideNodeSms,SMS 노드 안내,9,0.333,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.journey.nodeTypes.ab_test,A/B 테스트,7,0.286,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.journey.pageSub,AI 기반 옴니채널 고객 여정 설계·자동화,23,0.087,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.journey.aiDesignTitle,AI 디자인 생성,9,0.222,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.journey.aiImagePh,AI 이미지 설명,9,0.222,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.mr.heroDesc,API 키를 등록하고 연결 상태를 관리합니다.,25,0.120,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.slackWebhookLabel,슬랙 웹훅 URL,9,0.333,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.negKeywordsTitle,부정 키워드 TOP,10,0.300,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.autoAlertDesc,부정 키워드 급증 시 Slack/이메일로 즉시 알림이 전송됩니다.,36,0.139,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.csEscalate,CS 에스컬레이션,9,0.222,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.aiGenerated,AI 생성 답변 초안,11,0.182,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.aiDisclaimer,AI가 자동 생성한 초안입니다. 발송 전 반드시 확인해주세요.,34,0.059,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.feedSub,전체 리뷰·필터·AI 답변,14,0.143,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.aiToneLabel,AI 답변 톤,7,0.286,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.autoEscalateDesc,부정 리뷰(1~2점) 감지 시 CS 팀으로 자동 에스컬레이션합니다.,37,0.054,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.slackWebhookSub,부정 리뷰 알림을 받을 Slack 채널의 Webhook URL을 입력해주세요.,43,0.349,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.draftGenerated,✅ AI 답변 초안이 생성되었습니다.,20,0.100,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.escalated,🚨 CS 팀으로 에스컬레이션했습니다.,21,0.095,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.escalationBody,부정 리뷰가 CS 팀으로 에스컬레이션되었습니다.,26,0.077,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.heroDesc,통합 리뷰 모니터링·AI 감성 분석·자동 답변 생성·부정 리뷰 에스컬레이션·실시간 동기화,49,0.041,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.pageTitle,리뷰·UGC 관리,9,0.333,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.pageSub,고객 리뷰와 UGC 통합 관리,16,0.188,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.guideDashDesc,KPI 개요·채널 평가·부정 키워드·일괄 처리,25,0.120,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.guideFeedDesc,전체 리뷰·채널/감성 필터·AI 답변·에스컬레이션,27,0.074,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.guideSettingsDesc,AI 답변 톤·자동 에스컬레이션·Slack 알림 설정,29,0.241,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.reviews.guideGuideDesc,리뷰 & UGC 사용법·6단계 워크플로우 안내,25,0.120,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.sms.providerCoolDesc,개발자 대상 API,10,0.300,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.sms.apiKeySettings,API 키 설정,8,0.375,B_MIXED_LOW_RATIO
crm.aiHub.catalogSync.sms.heroDesc,SMS/LMS 캠페인을 관리합니다,18,0.333,B_MIXED_LOW_RATIO
