ns,path,pollution_type,ko_value,ja_value,en_value,ko_length,suggested_ko
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.mixSub,LATIN_LONG,Mix Sub,Mix Sub,Mix Sub,7,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.mixTitle,LATIN_LONG,AI Media Mix Recommendation,AI Media Mix Recommendation,AI Media Mix Recommendation,27,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.payMethod,LATIN_LONG,Pay Method,Pay Method,Pay Method,10,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.qBudget,LATIN_LONG,Q Budget,Q Budget,Q Budget,8,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.totalAmt,LATIN_LONG,Total Gross,Total Gross,Total Amt,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.whichCategory,LATIN_LONG,Which Category,Which Category,Which Category,14,
pages,pages.marketingIntel.marketingIntel.aiSuggestions,LATIN_LONG,Ai Suggestions,Ai Suggestions,Ai Suggestions,14,
pages,pages.marketingIntel.marketingIntel.badge20kpi,LATIN_LONG,20 KPI,20 KPI,Badge20kpi,6,
pages,pages.marketingIntel.marketingIntel.banner.abGroupA,LATIN_LONG,Ab Group A,Ab Group A,Ab Group A,10,
pages,pages.marketingIntel.marketingIntel.banner.abGroupB,LATIN_LONG,Ab Group B,Ab Group B,Ab Group B,10,
pages,pages.marketingIntel.marketingIntel.banner.attrAiRun,LATIN_LONG,Attr Ai Run,Attr Ai Run,Attr Ai Run,11,
pages,pages.marketingIntel.marketingIntel.banner.attrAiSub,LATIN_LONG,Attr Ai,Attr Ai,Attr Ai,7,
pages,pages.marketingIntel.marketingIntel.banner.backToList,LATIN_LONG,Back To List,Back To List,Back To List,12,
pages,pages.marketingIntel.marketingIntel.banner.clickToEdit,LATIN_LONG,Click To Edit,Click To Edit,Click To Edit,13,
pages,pages.marketingIntel.marketingIntel.banner.conditionEmailClicked,LATIN_LONG,Condition Email Clicked,Condition Email Clicked,Condition Email Clicked,23,
pages,pages.marketingIntel.marketingIntel.banner.conditionEmailOpened,LATIN_LONG,Condition Email Opened,Condition Email Opened,Condition Email Opened,22,
pages,pages.marketingIntel.marketingIntel.banner.conditionField,LATIN_LONG,Condition Field,Condition Field,Condition Field,15,
pages,pages.marketingIntel.marketingIntel.banner.conditionKakaoClicked,LATIN_LONG,Condition Kakao Clicked,Condition Kakao Clicked,Condition Kakao Clicked,23,
pages,pages.marketingIntel.marketingIntel.banner.conditionLineClicked,LATIN_LONG,LINE Clicks,LINE Clicks,LINE Clicks,11,
pages,pages.marketingIntel.marketingIntel.banner.conditionLtvGt,LATIN_LONG,Condition Ltv Gt,Condition Ltv Gt,Condition Ltv Gt,16,
pages,pages.marketingIntel.marketingIntel.banner.crmChurn,LATIN_LONG,Crm Churn,Crm Churn,Crm Churn,9,
pages,pages.marketingIntel.marketingIntel.banner.crmJourney,LATIN_LONG,Crm Journey,Crm Journey,Crm Journey,11,
pages,pages.marketingIntel.marketingIntel.banner.crmJourneyAction,LATIN_LONG,Crm Journey Action,Crm Journey Action,Crm Journey Action,18,
pages,pages.marketingIntel.marketingIntel.banner.crmVip,LATIN_LONG,Crm Vip,Crm Vip,Crm Vip,7,
pages,pages.marketingIntel.marketingIntel.banner.days,LATIN_LONG, days, days,days,5,
pages,pages.marketingIntel.marketingIntel.banner.delayTime,LATIN_LONG,Delay Time,Delay Time,Delay Time,10,
pages,pages.marketingIntel.marketingIntel.banner.deleteNode,LATIN_LONG,Delete Node,Delete Node,Delete Node,11,
pages,pages.marketingIntel.marketingIntel.banner.emailFrom,LATIN_LONG,Email From,Email From,Email From,10,
pages,pages.marketingIntel.marketingIntel.banner.emailSendSim,LATIN_LONG,Email Send Sim,Email Send Sim,Email Send Sim,14,
pages,pages.marketingIntel.marketingIntel.banner.emailSimulate,LATIN_LONG,Email Simulate,Email Simulate,Email Simulate,14,
pages,pages.marketingIntel.marketingIntel.banner.emailSubject,LATIN_LONG,Email Subject,Email Subject,Email Subject,13,
pages,pages.marketingIntel.marketingIntel.banner.emailSubjectPh,LATIN_LONG,Email Subject Ph,Email Subject Ph,Email Subject Ph,16,
pages,pages.marketingIntel.marketingIntel.banner.emailTestSend,LATIN_LONG,Email Test Send,Email Test Send,Email Test Send,15,
pages,pages.marketingIntel.marketingIntel.banner.execLog,LATIN_LONG,Auto Execution Log,Auto Execution Log,Auto Execution Log,18,
pages,pages.marketingIntel.marketingIntel.banner.kakaoAlimtalk,LATIN_LONG,Kakao Alimtalk,Kakao Alimtalk,Kakao Alimtalk,14,
pages,pages.marketingIntel.marketingIntel.banner.kakaoFriendtalk,LATIN_LONG,Kakao Friendtalk,Kakao Friendtalk,Kakao Friendtalk,16,
pages,pages.marketingIntel.marketingIntel.banner.kakaoMsgType,LATIN_LONG,Kakao Msg Type,Kakao Msg Type,Kakao Msg Type,14,
pages,pages.marketingIntel.marketingIntel.banner.kakaoSendSim,LATIN_LONG,Kakao Send Sim,Kakao Send Sim,Kakao Send Sim,14,
pages,pages.marketingIntel.marketingIntel.banner.kakaoTemplate,LATIN_LONG,Kakao Template,Kakao Template,Kakao Template,14,
pages,pages.marketingIntel.marketingIntel.banner.kakaoTest,LATIN_LONG,Kakao Test,Kakao Test,Kakao Test,10,
pages,pages.marketingIntel.marketingIntel.banner.kpiAllNormal,LATIN_LONG,All Normal,All Normal,All Normal,10,
pages,pages.marketingIntel.marketingIntel.banner.kpiRuleAction,LATIN_LONG,Rule Action,Rule Action,Rule Action,11,
pages,pages.marketingIntel.marketingIntel.banner.kpiRulesActive,LATIN_LONG,Rules Active,Rules Active,Rules Active,12,
pages,pages.marketingIntel.marketingIntel.banner.kpiRulesFired,LATIN_LONG,Rules Fired,Rules Fired,Rules Fired,11,
pages,pages.marketingIntel.marketingIntel.banner.lineMsgType,LATIN_LONG,Line Msg Type,Line Msg Type,Line Msg Type,13,
pages,pages.marketingIntel.marketingIntel.banner.lineSendSim,LATIN_LONG,Line Send Sim,Line Send Sim,Line Send Sim,13,
pages,pages.marketingIntel.marketingIntel.banner.lineSimulate,LATIN_LONG,Line Simulate,Line Simulate,Line Simulate,13,
pages,pages.marketingIntel.marketingIntel.banner.lineTemplate,LATIN_LONG,Line Template,Line Template,Line Template,13,
pages,pages.marketingIntel.marketingIntel.banner.lineTestSend,LATIN_LONG,Line Test Send,Line Test Send,Line Test Send,14,
pages,pages.marketingIntel.marketingIntel.banner.mktBudgetAction,LATIN_LONG,Mkt Budget Action,Mkt Budget Action,Mkt Budget Action,17,
pages,pages.marketingIntel.marketingIntel.banner.mktHighRoas,LATIN_LONG,Mkt High Roas,Mkt High Roas,Mkt High Roas,13,
pages,pages.marketingIntel.marketingIntel.banner.mktHighRoasSub,LATIN_LONG,Mkt High Roas Sub,Mkt High Roas Sub,Mkt High Roas Sub,17,
pages,pages.marketingIntel.marketingIntel.banner.mktHubAction,LATIN_LONG,Mkt Hub Action,Mkt Hub Action,Mkt Hub Action,14,
pages,pages.marketingIntel.marketingIntel.banner.mktLowRoas,LATIN_LONG,Mkt Low Roas,Mkt Low Roas,Mkt Low Roas,12,
pages,pages.marketingIntel.marketingIntel.banner.mktOptimizeNow,LATIN_LONG,Mkt Optimize Now,Mkt Optimize Now,Mkt Optimize Now,16,
pages,pages.marketingIntel.marketingIntel.banner.mktRulesActive,LATIN_LONG,Mkt Rules Active,Mkt Rules Active,Mkt Rules Active,16,
pages,pages.marketingIntel.marketingIntel.banner.nodeConfig,LATIN_LONG,Node Config,Node Config,Node Config,11,
pages,pages.marketingIntel.marketingIntel.banner.nodeName,LATIN_LONG,Node Name,Node Name,Node Name,9,
pages,pages.marketingIntel.marketingIntel.banner.ordersAiRun,LATIN_LONG,Orders Ai Run,Orders Ai Run,Orders Ai Run,13,
pages,pages.marketingIntel.marketingIntel.banner.ordersAiSub,LATIN_LONG,Orders Ai Sub,Orders Ai Sub,Orders Ai Sub,13,
pages,pages.marketingIntel.marketingIntel.banner.ordersCampaignAction,LATIN_LONG,Orders Campaign Action,Orders Campaign Action,Orders Campaign Action,22,
pages,pages.marketingIntel.marketingIntel.banner.pnlAiAction,LATIN_LONG,Pnl Ai Action,Pnl Ai Action,Pnl Ai Action,13,
pages,pages.marketingIntel.marketingIntel.banner.pnlBudgetAction,LATIN_LONG,Pnl Budget Action,Pnl Budget Action,Pnl Budget Action,17,
pages,pages.marketingIntel.marketingIntel.banner.pnlHighMargin,LATIN_LONG,Pnl High Margin,Pnl High Margin,Pnl High Margin,15,
pages,pages.marketingIntel.marketingIntel.banner.pnlHighMarginSub,LATIN_LONG,Pnl High Margin,Pnl High Margin,Pnl High Margin,15,
pages,pages.marketingIntel.marketingIntel.banner.pnlLowMargin,LATIN_LONG,Pnl Low Margin,Pnl Low Margin,Pnl Low Margin,14,
pages,pages.marketingIntel.marketingIntel.banner.pnlLowMarginSub,LATIN_LONG,Pnl Low Margin,Pnl Low Margin,Pnl Low Margin,14,
pages,pages.marketingIntel.marketingIntel.banner.recentTriggers,LATIN_LONG,Recent Triggers,Recent Triggers,Recent Triggers,15,
pages,pages.marketingIntel.marketingIntel.banner.triggerType,LATIN_LONG,Trigger Type,Trigger Type,Trigger Type,12,
pages,pages.marketingIntel.marketingIntel.banner.triggerTypes.birthday,LATIN_LONG,🎂 Birthday,🎂 Birthday,🎂 Birthday,11,
pages,pages.marketingIntel.marketingIntel.banner.triggerTypes.cart_abandoned,LATIN_LONG,🛒 Cart Abandoned,🛒 Cart Abandoned,🛒 Cart Abandoned,17,
pages,pages.marketingIntel.marketingIntel.banner.triggerTypes.churned,LATIN_LONG,😴 Churn Risk Customer,😴 Churn Risk Customer,😴 Churn Risk Customer,22,
pages,pages.marketingIntel.marketingIntel.banner.triggerTypes.purchase,LATIN_LONG,✅ Purchase Complete,✅ Purchase Complete,✅ Purchase Complete,19,
pages,pages.marketingIntel.marketingIntel.banner.triggerTypes.segment_entered,LATIN_LONG,📌 Segment Entry,📌 Segment Entry,📌 Segment Entry,16,
pages,pages.marketingIntel.marketingIntel.banner.triggerTypes.signup,LATIN_LONG,🌱 New Signup,🌱 New Signup,🌱 New Signup,13,
pages,pages.marketingIntel.marketingIntel.budgetOptDesc,LATIN_LONG,Budget Opt Desc,Budget Opt Desc,Budget Opt Desc,15,
pages,pages.marketingIntel.marketingIntel.channelAnalysis,LATIN_LONG,Channel Analysis,Channel Analysis,Channel Analysis,16,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.aiHistoryList,LATIN_LONG,AI Analysis History,AI Analysis History,AI Analysis History,19,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.aiSummary,LATIN_LONG,AI Analysis Summary,AI Analysis Summary,AI Analysis Summary,19,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.avgTime,LATIN_LONG,Avg Time,Avg Time,Avg Time,8,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.badgeOpProfit,LATIN_LONG,Badge Op Profit,Badge Op Profit,Badge Op Profit,15,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.badgeOrders,LATIN_LONG,Badge Orders,Badge Orders,Badge Orders,12,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.bizGoalSetting,LATIN_LONG,Biz Goal Setting,Biz Goal Setting,Biz Goal Setting,16,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.brandAwarenessDesc,LATIN_LONG,Brand Awareness Desc,Brand Awareness Desc,Brand Awareness Desc,20,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.channelRoleDef,LATIN_LONG,Channel Role Definition,Channel Role Definition,Channel Role Definition,23,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.chBlog,LATIN_LONG,Ch Blog,Ch Blog,Ch Blog,7,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.chCommunity,LATIN_LONG,Ch Community,Ch Community,Ch Community,12,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.checklist,LATIN_LONG,Key Action Items,Key Action Items,Key Action Items,16,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.chkCostPerf,LATIN_LONG,Cost vs Performance Check,Cost vs Performance Check,Cost vs Performance Check,25,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.chkEff,LATIN_LONG,Campaign Efficiency Check,Campaign Efficiency Check,Campaign Efficiency Check,25,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.chkImprove,LATIN_LONG,Identify Items for Improvement,Identify Items for Improvement,Identify Items for Improvement,30,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.chName_,LATIN_LONG,Ch Name,Ch Name,Ch Name,7,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.chSearchAds,LATIN_LONG,Ch Search Ads,Ch Search Ads,Ch Search Ads,13,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.chSnsAds,LATIN_LONG,Ch Sns Ads,Ch Sns Ads,Ch Sns Ads,10,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.claudeAiDesc,LATIN_LONG,Claude Ai Desc,Claude Ai Desc,Claude Ai Desc,14,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.claudeAiTitle,LATIN_LONG,Claude Ai Title,Claude Ai Title,Claude Ai Title,15,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.clickSelect,LATIN_LONG,Click Select,Click Select,Click Select,12,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.communityAct,LATIN_LONG,Community Act,Community Act,Community Act,13,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.communityGrowth,LATIN_LONG,Community Growth,Community Growth,Community Growth,16,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.communityKpi,LATIN_LONG,Community Kpi,Community Kpi,Community Kpi,13,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.contentEngage,LATIN_LONG,Content Engage,Content Engage,Content Engage,14,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.contentImpressions,LATIN_LONG,Content Impressions,Content Impressions,Content Impressions,19,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.contentInterest,LATIN_LONG,Content Interest,Content Interest,Content Interest,16,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.contentKpi,LATIN_LONG,Content Kpi,Content Kpi,Content Kpi,11,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.ctr,LATIN_LONG,Click-through Rate (CTR),Click-through Rate (CTR),Click-through Rate (CTR),24,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.currentMonth,LATIN_LONG,Current Month,Current Month,Current Month,13,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.descBrandReach,LATIN_LONG,Large-scale brand exposure through SNS platform ads,Large-scale brand exposure through SNS platform ads,Large-scale brand exposure through SNS platform ads,51,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.descCaptureIntent,LATIN_LONG,Target users with high purchase intent via search algorithms,Target users with high purchase intent via search algorithms,Target users with high purchase intent via search algorithms,60,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.descConvRate,LATIN_LONG,Conversion Rate vs Target,Conversion Rate vs Target,Conversion Rate vs Target,25,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.descCpa,LATIN_LONG,Desc Cpa,Desc Cpa,Desc Cpa,8,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.descCpc,LATIN_LONG,Desc Cpc,Desc Cpc,Desc Cpc,8,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.descCtr,LATIN_LONG,Desc Ctr,Desc Ctr,Desc Ctr,8,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.descCustRel,LATIN_LONG,Secure customer loyalty through community activities,Secure customer loyalty through community activities,Secure customer loyalty through community activities,52,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.descInfoTrust,LATIN_LONG,Build expertise and trust through problem-solving content,Build expertise and trust through problem-solving content,Build expertise and trust through problem-solving content,57,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.descRoas,LATIN_LONG,Desc Roas,Desc Roas,Desc Roas,9,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.hintConvRate,LATIN_LONG,Hint Conv Rate,Hint Conv Rate,Hint Conv Rate,14,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.hintCpa,LATIN_LONG,Hint Cpa,Hint Cpa,Hint Cpa,8,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.hintCpc,LATIN_LONG,Hint Cpc,Hint Cpc,Hint Cpc,8,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.hintCtr,LATIN_LONG,Hint Ctr,Hint Ctr,Hint Ctr,8,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.hintRoas,LATIN_LONG,Hint Roas,Hint Roas,Hint Roas,9,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.improveRecs,LATIN_LONG,Improvement Recommendations,Improvement Recommendations,Improvement Recommendations,27,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.inquiriesPurchases,LATIN_LONG,Inquiries Purchases,Inquiries Purchases,Inquiries Purchases,19,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.inquiriesPurchasesDesc,LATIN_LONG,Inquiries Purchases Desc,Inquiries Purchases Desc,Inquiries Purchases Desc,24,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.interestConv,LATIN_LONG,Interest Conv,Interest Conv,Interest Conv,13,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.kakaoGuild,LATIN_LONG,Kakao Guild,Kakao Guild,Kakao Guild,11,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.keyInsight,LATIN_LONG,Key Insight,Key Insight,Key Insight,11,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.lblCpaFull,LATIN_LONG,Lbl Cpa Full,Lbl Cpa Full,Lbl Cpa Full,12,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.lblCpcFull,LATIN_LONG,Lbl Cpc Full,Lbl Cpc Full,Lbl Cpc Full,12,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.lblCtrFull,LATIN_LONG,Lbl Ctr Full,Lbl Ctr Full,Lbl Ctr Full,12,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.lblRoasFull,LATIN_LONG,Lbl Roas Full,Lbl Roas Full,Lbl Roas Full,13,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.monitorAi,LATIN_LONG,AI Channel Performance Monitoring,AI Channel Performance Monitoring,AI Channel Performance Monitoring,33,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.monthlyAi,LATIN_LONG,Monthly Report,Monthly Report,Monthly Report,14,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.monthlyTrend,LATIN_LONG,Monthly Trend,Monthly Trend,Monthly Trend,13,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.naverCafe,LATIN_LONG,Naver Cafe,Naver Cafe,Naver Cafe,10,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.newMembers,LATIN_LONG,New Signups,New Signups,New Signups,11,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.noData,LATIN_LONG,No Data Available,No Data Available,No data available,17,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.noHistory,LATIN_LONG,No execution history,No execution history,No execution history,20,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.overallAchieve,LATIN_LONG,Overall Achievement Status,Overall Achievement Status,Overall Achievement Status,26,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.pageViews,LATIN_LONG,Page Views,Page Views,Page Views,10,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.period,LATIN_LONG,Analysis Period,Analysis Period,Analysis Period,15,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.pleaseSelectGoal,LATIN_LONG,Please Select Goal,Please Select Goal,Please Select Goal,18,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.postViews,LATIN_LONG,Post Views,Post Views,Post Views,10,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.roleBrandReach,LATIN_LONG,Brand Reach,Brand Reach,Brand Reach,11,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.roleCaptureIntent,LATIN_LONG,Capture Purchase Intent,Capture Purchase Intent,Capture Purchase Intent,23,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.roleCustRel,LATIN_LONG,Strengthen Customer Relationships,Strengthen Customer Relationships,Strengthen Customer Relationships,33,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.roleInfoTrust,LATIN_LONG,Info · Trust Building,Info · Trust Building,Info · Trust Building,21,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.searchTraffic,LATIN_LONG,Search Traffic,Search Traffic,Search Traffic,14,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.selectedGoals,LATIN_LONG,Selected Goals,Selected Goals,Selected Goals,14,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.seoImpact,LATIN_LONG,Seo Impact,Seo Impact,Seo Impact,10,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.siteTraffic,LATIN_LONG,Site Traffic,Site Traffic,Site Traffic,12,
pages,pages.marketingIntel.marketingIntel.channelKpiPage.snsKpiByChannel,LATIN_LONG,Sns Kpi By Channel,Sns Kpi By Channel,Sns Kpi By Channel,18,
